# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2017 по 31.12.2017, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"13.02.2017 09:00";"-26.8";"745.1";"781.9";"0.7";"75";"Ветер, дующий с юга";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-29.9";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"13.02.2017 06:00";"-25.9";"744.4";"781.0";"0.5";"77";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-28.7";"";"";"";"";"";"";
"13.02.2017 03:00";"-24.2";"743.9";"780.2";"-0.1";"76";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-27.2";"";"";"";"";"";"";
"13.02.2017 00:00";"-22.8";"744.0";"780.1";"-0.1";"73";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"-19.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"-26.4";"";"";"";"";"";"";
"12.02.2017 21:00";"-22.4";"744.1";"780.2";"0.2";"72";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";" ";"";"";"";"-19.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"";"-26.1";"";"";"";"";"";"";
"12.02.2017 18:00";"-21.4";"743.9";"779.8";"0.0";"68";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-25.7";"";"";"";"";"";"";
"12.02.2017 15:00";"-20.1";"743.9";"779.6";"-0.2";"69";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-24.3";"";"";"";"";"";"";
"12.02.2017 12:00";"-23.6";"744.1";"780.4";"0.3";"74";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"-28.4";"";"";"";"";"";"";"10.0";"-26.9";"";"";"";"";"";"";
"12.02.2017 09:00";"-27.9";"743.8";"780.7";"0.6";"74";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"4.0";"-31.1";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"12.02.2017 06:00";"-27.6";"743.2";"780.0";"0.4";"74";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-30.8";"";"";"";"";"";"";
"12.02.2017 03:00";"-27.6";"742.8";"779.6";"-0.1";"75";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-30.7";"";"";"";"";"";"";
"12.02.2017 00:00";"-27.2";"742.9";"779.7";"0.3";"76";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-21.6";"";"";"";"";"";"";"-30.1";"";"";"";"";"";"";
"11.02.2017 21:00";"-25.7";"742.6";"779.1";"0.3";"76";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"-21.6";"";"";"";"";"";"";"-28.7";"";"";"";"";"";"";
"11.02.2017 18:00";"-23.5";"742.3";"778.4";"0.1";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-27.4";"";"";"";"";"";"";
"11.02.2017 15:00";"-22.1";"742.2";"778.1";"-0.1";"66";"Ветер, дующий с юго-запада";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-26.7";"";"";"";"";"";"";
"11.02.2017 12:00";"-26.4";"742.3";"778.9";"0.6";"72";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"-31.7";"";"";"";"";"";"";"10.0";"-29.9";"";"";"";"";"";"";
"11.02.2017 09:00";"-31.0";"741.7";"778.9";"0.6";"71";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-34.5";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"11.02.2017 06:00";"-30.9";"741.1";"778.3";"0.1";"72";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-34.3";"";"";"";"";"";"";
"11.02.2017 03:00";"-29.7";"741.0";"778.0";"0.4";"73";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-33.0";"";"";"";"";"";"";
"11.02.2017 00:00";"-28.7";"740.6";"777.4";"0.3";"73";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"-24.1";"";"";"";"";"";"";"-32.0";"";"";"";"";"";"";
"10.02.2017 21:00";"-27.7";"740.3";"777.0";"0.8";"73";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"-24.1";"";"";"";"";"";"";"-31.0";"";"";"";"";"";"";
"10.02.2017 18:00";"-25.2";"739.5";"775.8";"1.0";"69";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-29.2";"";"";"";"";"";"";
"10.02.2017 15:00";"-24.4";"738.5";"774.6";"0.6";"65";"Ветер, дующий с западо-юго-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-29.1";"";"";"";"";"";"";
"10.02.2017 12:00";"-26.4";"737.9";"774.3";"1.1";"66";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-28.4";"";"";"";"";"";"";"10.0";"-30.8";"Следы осадков";"12";"";"";"";"";
"10.02.2017 09:00";"-28.4";"736.8";"773.4";"1.7";"71";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"10.0";"-32.0";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"10.02.2017 06:00";"-27.2";"735.1";"771.4";"1.7";"71";"Ветер, дующий с западо-юго-запада";"4";"";"";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"";"";"";"";"";"";"-30.9";"";"";"";"";"";"";
"10.02.2017 03:00";"-25.9";"733.4";"769.5";"2.2";"71";"Ветер, дующий с западо-юго-запада";"4";"";"";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"";"";"";"";"";"";"-29.6";"";"";"";"";"";"";
"10.02.2017 00:00";"-24.0";"731.2";"766.9";"2.1";"73";"Ветер, дующий с западо-юго-запада";"4";"";"";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"-17.9";"";"";"";"";"";"";"-27.5";"0.4";"12";"";"";"";"";
"09.02.2017 21:00";"-23.4";"729.1";"764.5";"1.5";"72";"Ветер, дующий с юго-запада";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-17.9";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"60%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-27.0";"0.4";"12";"";"";"";"";
"09.02.2017 18:00";"-22.5";"727.6";"763.0";"0.6";"71";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-26.3";"";"";"";"";"";"";
"09.02.2017 15:00";"-22.4";"727.0";"762.2";"1.0";"65";"Ветер, дующий с юго-запада";"6";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"60%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-27.2";"";"";"";"";"";"";
"09.02.2017 12:00";"-21.0";"726.0";"761.0";"0.6";"69";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-18.0";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"40%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-25.3";"0.8";"12";"";"";"";"";
"09.02.2017 09:00";"-17.9";"725.4";"759.9";"1.1";"76";"Ветер, дующий с западо-юго-запада";"4";"";"";"70 – 80%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-21.1";"0.8";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"09.02.2017 06:00";"-8.1";"724.3";"757.4";"-1.5";"84";"Ветер, дующий с юга";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"";"-10.3";"";"";"";"";"";"";
"09.02.2017 03:00";"-6.4";"725.8";"758.8";"-1.7";"86";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-8.4";"";"";"";"";"";"";
"09.02.2017 00:00";"-9.1";"727.5";"760.9";"-2.3";"77";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";" ";"";"";"";"-9.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1500-2000";"";"";"";"-12.5";"";"";"";"";"";"";
"08.02.2017 21:00";"-10.5";"729.8";"763.6";"-1.2";"70";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"-9.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"";"-14.9";"";"";"";"";"";"";
"08.02.2017 18:00";"-11.1";"731.0";"764.9";"-1.6";"67";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-16.0";"";"";"";"";"";"";
"08.02.2017 15:00";"-9.9";"732.6";"766.4";"-2.0";"57";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-16.8";"";"";"";"";"";"";
"08.02.2017 12:00";"-13.1";"734.6";"769.0";"-1.1";"61";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"-15.8";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-19.2";"";"";"";"";"";"";
"08.02.2017 09:00";"-15.6";"735.7";"770.5";"-0.2";"71";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-19.7";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"08.02.2017 06:00";"-14.9";"735.9";"770.5";"-0.9";"74";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"";"-18.5";"";"";"";"";"";"";
"08.02.2017 03:00";"-13.5";"736.8";"771.3";"-0.9";"70";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-17.8";"";"";"";"";"";"";
"08.02.2017 00:00";"-12.9";"737.7";"772.1";"-0.5";"69";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"-10.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"";"-17.4";"";"";"";"";"";"";
"07.02.2017 21:00";"-13.1";"738.2";"772.7";"0.0";"69";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"-10.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"-17.6";"";"";"";"";"";"";
"07.02.2017 18:00";"-12.0";"738.2";"772.6";"-0.3";"66";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-17.2";"";"";"";"";"";"";
"07.02.2017 15:00";"-11.0";"738.5";"772.7";"-1.0";"61";"Ветер, дующий с юго-юго-запада";"5";"";"";"90  или более, но не 100%";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-17.2";"";"";"";"";"";"";
"07.02.2017 12:00";"-12.3";"739.5";"773.9";"-0.1";"63";"Ветер, дующий с юга";"5";"";"";"70 – 80%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-15.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-17.9";"";"";"";"";"";"";
"07.02.2017 09:00";"-14.6";"739.6";"774.4";"-0.3";"67";"Ветер, дующий с юго-юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-19.4";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"07.02.2017 06:00";"-14.5";"739.9";"774.6";"-1.1";"68";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"";"-19.1";"";"";"";"";"";"";
"07.02.2017 03:00";"-14.3";"741.0";"775.8";"-0.9";"71";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-18.4";"";"";"";"";"";"";
"07.02.2017 00:00";"-14.5";"741.9";"776.8";"-0.9";"71";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"-14.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-18.6";"";"";"";"";"";"";
"06.02.2017 21:00";"-14.8";"742.8";"777.7";"-0.7";"72";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"-14.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"";"-18.7";"";"";"";"";"";"";
"06.02.2017 18:00";"-16.1";"743.5";"778.7";"-0.6";"73";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-19.8";"";"";"";"";"";"";
"06.02.2017 15:00";"-15.2";"744.1";"779.2";"-1.5";"65";"Ветер, дующий с юго-юго-запада";"4";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-20.3";"";"";"";"";"";"";
"06.02.2017 12:00";"-18.4";"745.6";"781.1";"0.0";"76";"Ветер, дующий с юго-юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"-24.5";"";"";"";"";"";"";"10.0";"-21.6";"";"";"";"";"";"";
"06.02.2017 09:00";"-21.9";"745.6";"781.7";"-0.1";"78";"Ветер, дующий с юга";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-24.7";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"06.02.2017 06:00";"-24.1";"745.7";"782.1";"-0.2";"75";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-27.3";"";"";"";"";"";"";
"06.02.2017 03:00";"-23.5";"745.9";"782.2";"-0.2";"77";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-26.4";"";"";"";"";"";"";
"06.02.2017 00:00";"-23.4";"746.1";"782.4";"1.0";"77";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"-19.1";"";"";"";"";"";"";"-26.3";"";"";"";"";"";"";
"05.02.2017 21:00";"-21.1";"745.1";"781.0";"0.7";"76";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"-19.1";"";"";"";"";"";"";"-24.2";"";"";"";"";"";"";
"05.02.2017 18:00";"-20.4";"744.4";"780.2";"0.9";"74";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"10.0";"-23.8";"";"";"";"";"";"";
"05.02.2017 15:00";"-19.4";"743.5";"779.1";"1.4";"67";"Ветер, дующий с юго-юго-запада";"4";"";"";"60%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"60%.";"100-200";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-24.0";"";"";"";"";"";"";
"05.02.2017 12:00";"-21.3";"742.1";"778.0";"2.1";"70";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"-24.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-25.3";"0.2";"12";"";"";"";"";
"05.02.2017 09:00";"-24.1";"740.0";"776.2";"1.5";"75";"Ветер, дующий с юга";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"-27.3";"0.2";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"05.02.2017 06:00";"-23.6";"738.5";"774.5";"1.2";"74";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"";"-26.9";"";"";"";"";"";"";
"05.02.2017 03:00";"-21.7";"737.3";"772.9";"1.3";"74";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"";"-25.1";"";"";"";"";"";"";
"05.02.2017 00:00";"-21.1";"736.0";"771.4";"1.7";"75";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-17.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"";"-24.4";"0.4";"12";"";"";"";"";
