# Метеостанция Вологда (аэропорт), Россия, WMO_ID=27037, выборка с 01.01.2018 по 30.07.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=27037&lang=ru
#
"Местное время в Вологде (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.01.2018 12:00";"-7.6";"748.9";"761.7";"0.3";"76";"Ветер, дующий с западо-северо-запада";"3";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-11.1";"";"";"";"";"";"";
"09.01.2018 09:00";"-7.0";"748.6";"761.2";"1.3";"80";"Ветер, дующий с западо-северо-запада";"4";"";"11";"90  или более, но не 100%";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-9.9";"";"";"";"";"";"";
"09.01.2018 06:00";"-7.2";"747.3";"759.9";"1.4";"80";"Ветер, дующий с западо-северо-запада";"5";"";"11";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"-7.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-10.1";"0.4";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"7.0";
"09.01.2018 03:00";"-6.5";"745.9";"758.5";"1.7";"73";"Ветер, дующий с северо-запада";"6";"";"12";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-10.6";"";"";"";"";"";"";
"09.01.2018 00:00";"-4.2";"744.2";"756.7";"1.0";"84";"Ветер, дующий с северо-запада";"6";"10";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-6.5";"";"";"";"";"";"";
"08.01.2018 21:00";"-5.0";"743.2";"755.7";"0.6";"79";"Ветер, дующий с западо-северо-запада";"3";"";"10";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-8.2";"";"";"";"";"";"";
"08.01.2018 18:00";"-4.3";"742.6";"754.9";"0.8";"68";"Ветер, дующий с северо-запада";"5";"";"13";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-3.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-9.4";"Следы осадков";"12";"";"";"";"";
"08.01.2018 15:00";"-3.7";"741.8";"754.2";"0.6";"70";"Ветер, дующий с запада";"3";"";"";"40%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.5";"";"";"";"";"";"";
"08.01.2018 12:00";"-4.0";"741.2";"753.6";"0.9";"76";"Ветер, дующий с западо-северо-запада";"4";"";"";"70 – 80%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-7.7";"";"";"";"";"";"";
"08.01.2018 09:00";"-4.2";"740.3";"752.7";"-0.6";"84";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-6.5";"";"";"";"";"";"";
"08.01.2018 06:00";"-6.4";"740.9";"753.4";"-0.9";"84";"Ветер, дующий с юго-запада";"2";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-6.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-8.7";"0.4";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"8.0";
"08.01.2018 03:00";"-5.8";"741.8";"754.3";"-0.2";"72";"Ветер, дующий с запада";"4";"";"10";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"20.0";"-10.1";"";"";"";"";"";"";
"08.01.2018 00:00";"-5.2";"742.0";"754.4";"0.9";"76";"Ветер, дующий с запада";"3";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-8.9";"";"";"";"";"";"";
"07.01.2018 21:00";"-4.5";"741.1";"753.4";"1.3";"82";"Ветер, дующий с запада";"4";"";"15";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-7.2";"";"";"";"";"";"";
"07.01.2018 18:00";"-1.6";"739.8";"752.0";"0.2";"86";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"0.5";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-3.6";"1.0";"12";"";"";"";"";
"07.01.2018 15:00";"-0.6";"739.6";"751.9";"-1.2";"92";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-1.8";"";"";"";"";"";"";
"07.01.2018 12:00";"-0.2";"740.8";"753.0";"-0.1";"88";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-2.0";"";"";"";"";"";"";
"07.01.2018 09:00";"0.2";"740.9";"753.1";"0.3";"84";"Ветер, дующий с юго-запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-2.2";"";"";"";"";"";"";
"07.01.2018 06:00";"0.1";"740.6";"752.8";"0.2";"92";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-1.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-1.0";"0.7";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"7.0";
"07.01.2018 03:00";"-0.4";"740.4";"752.5";"-0.5";"94";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.0";"-1.3";"";"";"";"";"";"";
"07.01.2018 00:00";"-1.6";"740.9";"753.2";"-0.7";"90";"Ветер, дующий с юго-юго-востока";"3";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-3.0";"";"";"";"";"";"";
"06.01.2018 21:00";"-1.4";"741.6";"753.8";"-0.9";"86";"Ветер, дующий с юго-юго-востока";"5";"10";"11";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-3.4";"";"";"";"";"";"";
"06.01.2018 18:00";"-1.8";"742.5";"754.8";"-0.5";"88";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-1.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-3.6";"Следы осадков";"12";"";"";"";"";
"06.01.2018 15:00";"-1.6";"743.0";"755.3";"-1.0";"84";"Ветер, дующий с юга";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-4.0";"";"";"";"";"";"";
"06.01.2018 12:00";"-2.0";"744.0";"756.3";"-0.6";"86";"Ветер, дующий с юга";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-4.1";"";"";"";"";"";"";
"06.01.2018 09:00";"-2.0";"744.6";"757.0";"-0.7";"86";"Ветер, дующий с юго-юго-востока";"3";"";"10";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-4.0";"";"";"";"";"";"";
"06.01.2018 06:00";"-2.2";"745.3";"757.7";"-0.9";"85";"Ветер, дующий с юга";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.9";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"-4.4";"0.8";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"7.0";
"06.01.2018 03:00";"-2.8";"746.2";"758.6";"-0.3";"91";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-4.1";"";"";"";"";"";"";
"06.01.2018 00:00";"-2.4";"746.5";"758.9";"0.2";"85";"Ветер, дующий с юга";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"-4.6";"";"";"";"";"";"";
"05.01.2018 21:00";"-2.4";"746.3";"758.7";"-0.4";"92";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-3.6";"";"";"";"";"";"";
"05.01.2018 18:00";"-1.7";"746.7";"759.0";"-0.4";"94";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"0.3";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-2.5";"1.0";"12";"";"";"";"";
"05.01.2018 15:00";"-0.8";"747.1";"759.4";"-0.4";"89";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"-2.4";"";"";"";"";"";"";
"05.01.2018 12:00";"-0.3";"747.5";"759.8";"0.2";"82";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-3.0";"";"";"";"";"";"";
"05.01.2018 09:00";"-0.1";"747.3";"759.6";"0.0";"82";"Ветер, дующий с юга";"5";"";"";"100%.";" ";"";"";"-0.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-2.8";"";"";"";"";"";"";
"05.01.2018 06:00";"0.3";"747.3";"759.6";"-0.2";"79";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"0.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-3.0";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"5.0";
"05.01.2018 03:00";"0.7";"747.5";"759.8";"-0.5";"79";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-2.6";"";"";"";"";"";"";
"05.01.2018 00:00";"0.9";"748.0";"760.2";"0.0";"77";"Ветер, дующий с юго-юго-востока";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.7";"";"";"";"";"";"";
"04.01.2018 21:00";"1.4";"748.0";"760.3";"-0.1";"76";"Ветер, дующий с юго-юго-востока";"5";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-2.4";"";"";"";"";"";"";
"04.01.2018 18:00";"1.9";"748.1";"760.3";"-0.6";"80";"Ветер, дующий с юга";"5";"";"11";"100%.";" ";"";"";"";"3.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-1.2";"Осадков нет";"12";"";"";"";"";
"04.01.2018 15:00";"2.8";"748.7";"760.9";"-0.2";"76";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.1";"";"";"";"";"";"";
"04.01.2018 12:00";"2.2";"748.9";"761.2";"0.9";"84";"Ветер, дующий с юга";"5";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-0.3";"";"";"";"";"";"";
"04.01.2018 09:00";"1.9";"748.0";"760.3";"0.3";"87";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"0.0";"";"";"";"";"";"";
"04.01.2018 06:00";"1.7";"747.7";"760.0";"-0.3";"91";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.6";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"0.3";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"7.0";
"04.01.2018 03:00";"1.3";"748.0";"760.3";"0.0";"92";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"0.2";"";"";"";"";"";"";
"04.01.2018 00:00";"1.1";"748.0";"760.3";"-0.4";"92";"Ветер, дующий с юга";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"0.0";"";"";"";"";"";"";
"03.01.2018 21:00";"1.0";"748.4";"760.6";"-0.2";"90";"Ветер, дующий с юга";"4";"";"";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-0.4";"";"";"";"";"";"";
"03.01.2018 18:00";"0.8";"748.6";"760.9";"-0.3";"92";"Ветер, дующий с юга";"5";"";"";"100%.";"Дождь или морось со снегом слабые. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"1.0";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-0.3";"Следы осадков";"12";"";"";"";"";
"03.01.2018 15:00";"0.9";"748.9";"761.2";"-0.9";"92";"Ветер, дующий с юга";"4";"";"";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"20.0";"-0.2";"";"";"";"";"";"";
"03.01.2018 12:00";"0.2";"749.8";"762.1";"-0.4";"94";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"20.0";"-0.7";"";"";"";"";"";"";
"03.01.2018 09:00";"-0.1";"750.2";"762.5";"-0.2";"90";"Ветер, дующий с юга";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-1.6";"";"";"";"";"";"";
"03.01.2018 06:00";"0.2";"750.4";"762.7";"0.2";"90";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.2";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"-1.2";"0.4";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"8.0";
"03.01.2018 03:00";"0.5";"750.2";"762.5";"1.0";"92";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"-0.6";"";"";"";"";"";"";
"03.01.2018 00:00";"0.9";"749.2";"761.5";"1.3";"90";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Облака в целом образовывались или развивались. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-0.5";"";"";"";"";"";"";
"02.01.2018 21:00";"0.9";"747.9";"760.1";"2.2";"90";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-0.5";"";"";"";"";"";"";
"02.01.2018 18:00";"1.0";"745.7";"757.9";"1.4";"92";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Облака в целом образовывались или развивались. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"1.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-0.1";"2.0";"12";"";"";"";"";
"02.01.2018 15:00";"0.6";"744.3";"756.4";"0.6";"93";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-0.4";"";"";"";"";"";"";
"02.01.2018 12:00";"0.9";"743.7";"755.8";"0.0";"90";"Ветер, дующий с юга";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-0.5";"";"";"";"";"";"";
"02.01.2018 09:00";"0.6";"743.7";"755.8";"-0.1";"92";"Ветер, дующий с юга";"4";"";"11";"100%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Дождь со снегом или другими видами твердых осадков";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"20.0";"-0.5";"";"";"";"";"";"";
"02.01.2018 06:00";"0.2";"743.8";"756.0";"-0.2";"90";"Ветер, дующий с юга";"5";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-1.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-1.2";"0.4";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"9.0";
"02.01.2018 03:00";"-0.8";"744.0";"756.2";"-0.4";"93";"Ветер, дующий с юга";"5";"";"11";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.0";"-1.8";"";"";"";"";"";"";
"02.01.2018 00:00";"-0.4";"744.4";"756.7";"-1.0";"90";"Ветер, дующий с юга";"4";"";"11";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"-1.9";"";"";"";"";"";"";
