# Метеостанция Опытное Поле (Красноярск), Россия, WMO_ID=29570, выборка с 01.01.2018 по 30.07.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29570&lang=ru
#
"Местное время в Опытном Поле";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"02.02.2018 22:00";"-19.4";"751.7";"780.1";"";"95";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-20.0";"";"";"";"";"";"";
"02.02.2018 19:00";"-18.3";"752.5";"780.7";"";"85";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-14.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"";"-20.2";"Осадков нет";"12";"";"";"";"";
"02.02.2018 16:00";"-14.8";"753.0";"781.0";"";"65";"Штиль, безветрие";"0";"";"";"100%.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-19.9";"";"";"";"";"";"";
"02.02.2018 13:00";"-16.0";"753.3";"781.3";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"-20.2";"";"";"";"";"";"";
"02.02.2018 10:00";"-21.0";"754.0";"782.7";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-21.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"-22.2";"";"";"";"";"";"";
"02.02.2018 07:00";"-19.4";"754.0";"782.4";"";"80";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";" ";"";"";"-19.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-22.0";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"18.0";
"02.02.2018 04:00";"-12.5";"753.9";"781.6";"";"65";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-17.7";"";"";"";"";"";"";
"02.02.2018 01:00";"-12.3";"753.8";"781.5";"";"71";"Ветер, дующий с западо-юго-запада";"3";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"4.0";"-16.6";"";"";"";"";"";"";
"01.02.2018 19:00";"-10.8";"754.1";"781.7";"";"65";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-8.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-16.1";"Осадков нет";"12";"";"";"";"";
"01.02.2018 10:00";"-14.0";"753.1";"781.0";"";"70";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-18.3";"";"";"";"";"";"";
"01.02.2018 07:00";"-14.1";"752.5";"780.4";"";"75";"Ветер, дующий с западо-юго-запада";"3";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-15.0";"";"";"";"";"";"";"4.0";"-17.6";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"18.0";
"31.01.2018 19:00";"-12.6";"754.3";"782.0";"";"80";"Ветер, дующий с западо-юго-запада";"2";"";"13";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Метель";"";"-10.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-15.3";"Следы осадков";"12";"";"";"";"";
"31.01.2018 16:00";"-11.0";"754.3";"781.9";"";"75";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-14.6";"";"";"";"";"";"";
"31.01.2018 13:00";"-12.3";"754.4";"782.1";"";"75";"Ветер, дующий с юго-запада";"4";"";"";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"50.0";"-15.8";"";"";"";"";"";"";
"31.01.2018 07:00";"-14.5";"753.1";"780.9";"";"75";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-14.9";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-18.0";"0.2";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"19.0";
"31.01.2018 04:00";"-14.2";"751.7";"779.5";"";"75";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-17.7";"";"";"";"";"";"";
"31.01.2018 01:00";"-13.7";"750.8";"778.6";"";"75";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-17.2";"";"";"";"";"";"";
"30.01.2018 19:00";"-12.7";"747.9";"775.4";"";"75";"Ветер, дующий с западо-юго-запада";"3";"";"11";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"-12.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-16.2";"0.3";"12";"";"";"";"";
"30.01.2018 16:00";"-12.3";"747.0";"774.4";"";"75";"Ветер, дующий с западо-юго-запада";"4";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"20.0";"-15.8";"";"";"";"";"";"";
"30.01.2018 07:00";"-12.4";"744.2";"771.5";"";"75";"Ветер, дующий с западо-юго-запада";"4";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-12.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-15.9";"2.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"19.0";
"30.01.2018 01:00";"-10.4";"743.0";"770.1";"";"85";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-12.4";"";"";"";"";"";"";
"29.01.2018 22:00";"-10.6";"743.2";"770.2";"";"75";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-14.2";"";"";"";"";"";"";
"29.01.2018 19:00";"-11.8";"744.2";"771.5";"";"85";"Ветер, дующий с юго-юго-запада";"3";"";"";"90  или более, но не 100%";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-11.6";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-13.8";"2.0";"12";"";"";"";"";
"29.01.2018 16:00";"-14.1";"746.2";"773.8";"";"95";"Ветер, дующий с севера";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"-14.7";"";"";"";"";"";"";
"29.01.2018 13:00";"-13.5";"747.0";"774.5";"";"90";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"2.0";"-14.8";"";"";"";"";"";"";
"29.01.2018 10:00";"-15.1";"748.0";"775.8";"";"95";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"10.0";"-15.7";"";"";"";"";"";"";
"29.01.2018 07:00";"-15.1";"748.9";"776.6";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-16.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-16.4";"2.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"18.0";
"29.01.2018 04:00";"-15.0";"749.9";"777.7";"";"85";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-17.0";"";"";"";"";"";"";
"29.01.2018 01:00";"-15.4";"750.1";"777.9";"";"86";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"4.0";"-17.3";"";"";"";"";"";"";
"28.01.2018 22:00";"-16.1";"750.4";"778.6";"";"85";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-18.0";"";"";"";"";"";"";
"28.01.2018 19:00";"-15.7";"750.2";"778.2";"";"80";"Ветер, дующий с западо-юго-запада";"2";"";"13";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"-15.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-18.4";"0.3";"12";"";"";"";"";
"28.01.2018 07:00";"-21.0";"754.4";"783.1";"";"70";"Ветер, дующий с юго-запада";"7";"14";"16";"100%.";"Слабая или умеренная снежная низовая метель в целом высокая (выше уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-24.0";"";"";"";"2000-2500";"";"";"4.0";"-25.0";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"17.0";
"28.01.2018 01:00";"-23.8";"758.5";"787.8";"";"75";"Ветер, дующий с северо-запада";"2";"";"14";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"4.0";"-27.0";"";"";"";"";"";"";
"27.01.2018 19:00";"-23.7";"760.9";"790.3";"";"74";"Ветер, дующий с запада";"2";"";"";"40%.";" ";"";"";"";"-22.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-27.0";"Осадков нет";"12";"";"";"";"";
"27.01.2018 16:00";"-22.8";"761.8";"790.9";"";"70";"Ветер, дующий с западо-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-26.8";"";"";"";"";"";"";
"27.01.2018 13:00";"-24.6";"762.7";"792.1";"";"69";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-28.6";"";"";"";"";"";"";
"27.01.2018 10:00";"-28.2";"763.5";"793.3";"";"75";"Ветер, дующий с западо-юго-запада";"3";"";"11";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-31.3";"";"";"";"";"";"";
"27.01.2018 07:00";"-28.9";"763.8";"793.8";"";"79";"Ветер, дующий с западо-юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"-33.5";"";"";"";"";"";"";"4.0";"-31.4";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"18.0";
"27.01.2018 04:00";"-30.5";"764.2";"794.5";"";"79";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"-33.0";"";"";"";"";"";"";
"27.01.2018 01:00";"-33.1";"765.0";"795.6";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"-34.8";"";"";"";"";"";"";
"26.01.2018 22:00";"-31.8";"765.4";"795.8";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-33.5";"";"";"";"";"";"";
"26.01.2018 19:00";"-32.2";"765.4";"795.9";"";"84";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-29.5";"";"";"";"";"";"";"-34.0";"Следы осадков";"12";"";"";"";"";
"26.01.2018 16:00";"-29.8";"765.4";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-32.2";"";"";"";"";"";"";
"26.01.2018 13:00";"-32.1";"765.3";"795.7";"";"86";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-33.7";"";"";"";"";"";"";
"26.01.2018 07:00";"-37.3";"765.0";"796.1";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-37.3";"";"";"";"";"";"";"";"-39.5";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"18.0";
"26.01.2018 04:00";"-36.0";"764.1";"795.0";"";"78";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Алмазная пыль (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-38.4";"";"";"";"";"";"";
"26.01.2018 01:00";"-35.3";"763.5";"794.2";"";"83";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"-37.1";"";"";"";"";"";"";
"25.01.2018 22:00";"-33.9";"762.9";"793.5";"";"84";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"-35.6";"";"";"";"";"";"";
"25.01.2018 16:00";"-30.3";"761.5";"791.6";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-32.8";"";"";"";"";"";"";
"25.01.2018 13:00";"-31.8";"761.5";"791.8";"";"80";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"4.0";"-34.1";"";"";"";"";"";"";
"25.01.2018 10:00";"-37.4";"761.8";"792.7";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-38.5";"";"";"";"";"";"";"4.0";"-39.5";"";"";"";"";"";"";
"25.01.2018 07:00";"-37.6";"761.5";"792.6";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-37.8";"";"";"";"";"";"";"";"-39.9";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"18.0";
"25.01.2018 04:00";"-35.7";"761.5";"792.3";"";"78";"Штиль, безветрие";"0";"";"";"60%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-38.1";"";"";"";"";"";"";
"25.01.2018 01:00";"-34.7";"761.6";"792.3";"";"79";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-37.1";"";"";"";"";"";"";
"24.01.2018 22:00";"-32.8";"761.7";"792.1";"";"80";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-35.1";"";"";"";"";"";"";
"24.01.2018 19:00";"-32.8";"761.5";"791.9";"";"85";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"-29.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-34.5";"Осадков нет";"12";"";"";"";"";
