# Метеостанция Опытное Поле (Красноярск), Россия, WMO_ID=29570, выборка с 01.01.2015 по 31.12.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29570&lang=ru
#
"Местное время в Опытном Поле";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"05.02.2015 22:00";"-13.3";"754.2";"781.9";"0.2";"87";"Ветер, дующий с западо-юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-15.0";"";"";"";"";"";"";
"05.02.2015 19:00";"-11.5";"754.0";"781.6";"0.9";"76";"Ветер, дующий с западо-юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"-5.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-15.0";"Осадков нет";"12";"";"";"";"";
"05.02.2015 16:00";"-6.6";"753.1";"780.2";"0.6";"59";"Ветер, дующий с востоко-северо-востока";"1";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-13.4";"";"";"";"";"";"";
"05.02.2015 13:00";"-5.8";"752.5";"779.5";"0.1";"56";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-13.2";"";"";"";"";"";"";
"05.02.2015 10:00";"-7.0";"752.4";"779.5";"1.3";"56";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"-7.2";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"50.0";"-14.3";"";"";"";"";"";"";
"05.02.2015 07:00";"-6.4";"751.1";"778.0";"1.1";"49";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"-6.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-15.4";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"15.0";
"05.02.2015 04:00";"-4.2";"750.0";"776.6";"0.9";"41";"Ветер, дующий с запада";"2";"";"12";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"4.0";"-15.5";"";"";"";"";"";"";
"05.02.2015 01:00";"-3.1";"749.1";"775.6";"-0.2";"35";"Ветер, дующий с западо-юго-запада";"5";"11";"11";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"4.0";"-16.7";"";"";"";"";"";"";
"04.02.2015 22:00";"-1.6";"749.3";"775.8";"0.4";"34";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-15.6";"";"";"";"";"";"";
"04.02.2015 19:00";"-1.7";"748.9";"775.3";"0.7";"34";"Ветер, дующий с юго-запада";"3";"";"10";"90  или более, но не 100%";" ";"";"";"";"0.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-15.6";"Осадков нет";"12";"";"";"";"";
"04.02.2015 16:00";"0.0";"748.2";"774.4";"-0.1";"30";"Ветер, дующий с юго-юго-запада";"2";"";"13";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-15.5";"";"";"";"";"";"";
"04.02.2015 13:00";"-1.6";"748.3";"774.7";"-0.3";"33";"Ветер, дующий с юго-запада";"3";"";"14";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-16.0";"";"";"";"";"";"";
"04.02.2015 10:00";"-5.0";"748.6";"775.3";"0.0";"39";"Ветер, дующий с юго-запада";"4";"";"13";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-17.0";"";"";"";"";"";"";
"04.02.2015 07:00";"-4.9";"748.6";"775.3";"-0.3";"39";"Ветер, дующий с юго-юго-запада";"6";"13";"14";"100%.";" ";"";"";"-5.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-16.7";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"15.0";
"04.02.2015 04:00";"-5.0";"748.9";"775.7";"-1.9";"40";"Ветер, дующий с юго-запада";"5";"";"11";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"4.0";"-16.5";"";"";"";"";"";"";
"04.02.2015 01:00";"-5.7";"750.8";"777.7";"-2.2";"39";"Ветер, дующий с юго-запада";"5";"10";"12";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-17.5";"";"";"";"";"";"";
"03.02.2015 22:00";"-5.6";"753.0";"779.9";"-0.9";"40";"Ветер, дующий с юго-запада";"5";"10";"11";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"4.0";"-17.3";"";"";"";"";"";"";
"03.02.2015 19:00";"-3.7";"753.9";"780.7";"0.0";"35";"Ветер, дующий с юго-запада";"4";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-0.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-16.9";"Следы осадков";"12";"";"";"";"";
"03.02.2015 16:00";"-1.0";"753.9";"780.4";"0.0";"30";"Ветер, дующий с юго-запада";"4";"";"10";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-16.6";"";"";"";"";"";"";
"03.02.2015 13:00";"-2.2";"753.9";"780.5";"0.2";"28";"Ветер, дующий с западо-юго-запада";"5";"10";"12";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Ливень (ливни).";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-18.4";"";"";"";"";"";"";
"03.02.2015 10:00";"-5.0";"753.7";"780.7";"1.3";"34";"Ветер, дующий с западо-юго-запада";"4";"11";"15";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Ливень (ливни).";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-слоистые, покрывающие все небо.";"50.0";"-18.7";"";"";"";"";"";"";
"03.02.2015 07:00";"-5.3";"752.4";"779.3";"0.5";"38";"Ветер, дующий с западо-юго-запада";"5";"12";"14";"70 – 80%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-7.5";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-17.4";"0.2";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"16.0";
"03.02.2015 04:00";"-5.4";"751.9";"778.8";"1.4";"39";"Ветер, дующий с западо-юго-запада";"3";"";"17";"60%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-17.2";"";"";"";"";"";"";
"03.02.2015 01:00";"-5.1";"750.5";"777.4";"-0.2";"45";"Ветер, дующий с западо-юго-запада";"5";"14";"14";"70 – 80%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-15.3";"";"";"";"";"";"";
"02.02.2015 22:00";"-6.8";"750.7";"777.6";"0.0";"68";"Ветер, дующий с запада";"3";"";"12";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-11.7";"";"";"";"";"";"";
"02.02.2015 19:00";"-6.8";"750.7";"777.6";"1.2";"68";"Ветер, дующий с запада";"3";"";"12";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"4.0";"-11.7";"";"";"";"";"";"";
"02.02.2015 16:00";"-9.0";"749.5";"776.7";"-0.2";"45";"Ветер, дующий с юго-запада";"5";"10";"15";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"50.0";"-18.9";"";"";"";"";"";"";
"02.02.2015 13:00";"-10.1";"749.7";"777.0";"0.0";"49";"Ветер, дующий с юго-запада";"6";"12";"12";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"50.0";"-18.9";"";"";"";"";"";"";
"02.02.2015 10:00";"-13.9";"749.7";"777.4";"0.4";"62";"Ветер, дующий с западо-юго-запада";"5";"11";"11";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-19.7";"";"";"";"";"";"";
"02.02.2015 07:00";"-14.8";"749.3";"777.1";"0.7";"68";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"-20.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-19.5";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"16.0";
"02.02.2015 04:00";"-15.2";"748.6";"776.4";"0.1";"83";"Ветер, дующий с северо-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-17.5";"";"";"";"";"";"";
"02.02.2015 01:00";"-18.7";"748.5";"776.7";"0.2";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"-20.6";"";"";"";"";"";"";
"01.02.2015 22:00";"-16.9";"748.3";"776.3";"0.3";"88";"Ветер, дующий с западо-юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-18.5";"";"";"";"";"";"";
"01.02.2015 19:00";"-15.4";"748.0";"775.9";"0.4";"84";"Ветер, дующий с юго-запада";"1";"";"";"40%.";" ";"";"";"";"-9.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-17.5";"Следы осадков";"12";"";"";"";"";
"01.02.2015 16:00";"-10.8";"747.6";"774.9";"-0.3";"67";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-15.8";"";"";"";"";"";"";
"01.02.2015 13:00";"-11.1";"747.9";"775.2";"-0.6";"66";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"20.0";"-16.3";"";"";"";"";"";"";
"01.02.2015 10:00";"-13.7";"748.5";"776.1";"-0.1";"75";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-14.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-17.2";"";"";"";"";"";"";
"01.02.2015 07:00";"-13.7";"748.6";"776.3";"0.1";"77";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-13.8";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-16.9";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"16.0";
"01.02.2015 04:00";"-11.4";"748.5";"775.9";"-0.3";"71";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"4.0";"-15.6";"";"";"";"";"";"";
"01.02.2015 01:00";"-10.0";"748.8";"776.0";"0.6";"55";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"4.0";"-17.4";"";"";"";"";"";"";
"31.01.2015 22:00";"-8.0";"748.2";"775.3";"0.8";"42";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-18.8";"";"";"";"";"";"";
"31.01.2015 19:00";"-7.1";"747.4";"774.3";"1.2";"39";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"-4.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-18.7";"Осадков нет";"12";"";"";"";"";
"31.01.2015 16:00";"-5.6";"746.2";"772.9";"0.4";"33";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-19.6";"";"";"";"";"";"";
"31.01.2015 13:00";"-6.2";"745.8";"772.6";"0.5";"31";"Ветер, дующий с западо-юго-запада";"2";"";"11";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-20.6";"";"";"";"";"";"";
"31.01.2015 10:00";"-10.2";"745.3";"772.5";"0.9";"40";"Ветер, дующий с западо-юго-запада";"5";"10";"12";"60%.";" ";"";"";"-10.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-21.3";"";"";"";"";"";"";
"31.01.2015 07:00";"-10.4";"744.4";"771.5";"0.3";"44";"Ветер, дующий с юго-запада";"6";"11";"12";"Облаков нет.";" ";"";"";"-10.6";"";"";"";"";"";"";"4.0";"-20.3";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"17.0";
"31.01.2015 04:00";"-10.0";"744.1";"771.1";"-0.1";"49";"Ветер, дующий с юго-запада";"5";"10";"12";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-18.8";"";"";"";"";"";"";
"31.01.2015 01:00";"-9.3";"744.2";"771.2";"-0.5";"52";"Ветер, дующий с юго-запада";"6";"10";"11";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"-17.5";"";"";"";"";"";"";
"30.01.2015 22:00";"-8.1";"744.7";"771.6";"-0.2";"51";"Ветер, дующий с юго-запада";"5";"";"10";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-16.5";"";"";"";"";"";"";
"30.01.2015 19:00";"-7.1";"744.9";"771.7";"0.1";"47";"Ветер, дующий с юго-запада";"5";"";"";"20–30%.";" ";"";"";"";"-3.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-16.6";"Осадков нет";"12";"";"";"";"";
"30.01.2015 16:00";"-4.7";"744.8";"771.4";"0.0";"37";"Ветер, дующий с юго-юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-17.3";"";"";"";"";"";"";
"30.01.2015 13:00";"-5.6";"744.8";"771.5";"-0.2";"44";"Ветер, дующий с юго-запада";"3";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-16.0";"";"";"";"";"";"";
"30.01.2015 10:00";"-9.3";"745.0";"772.1";"0.2";"55";"Ветер, дующий с юго-запада";"1";"";"";"40%.";" ";"";"";"-9.8";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-16.7";"";"";"";"";"";"";
"30.01.2015 07:00";"-8.9";"744.8";"771.8";"";"53";"Ветер, дующий с юго-юго-запада";"2";"";"10";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-8.9";"";"";"";"";"";"";"4.0";"-16.9";"Осадков нет";"12";"";"";"";"";
"30.01.2015 04:00";"-7.4";"744.2";"771.1";"0.1";"45";"Ветер, дующий с юго-запада";"3";"";"12";"20–30%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-17.4";"";"";"";"";"";"";
"30.01.2015 01:00";"-6.2";"744.1";"770.8";"0.4";"41";"Ветер, дующий с западо-юго-запада";"4";"";"13";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-17.5";"";"";"";"";"";"";
