# Метеостанция Варшава / Окенце (аэропорт), Польша, WMO_ID=12375, выборка с 01.01.2014 по 31.12.2014, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=12375&lang=ru
#
"Местное время в Варшаве / Окенце (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"20.03.2014 05:00";"8.8";"750.1";"759.8";"0.3";"79";"Ветер, дующий с запада";"7";"";"11";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"15.0";"5.4";"";"";"";"";"";"";
"20.03.2014 04:00";"9.2";"749.8";"759.6";"0.0";"78";"Ветер, дующий с запада";"7";"12";"14";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"15.0";"5.6";"";"";"";"";"";"";
"20.03.2014 03:00";"9.1";"749.6";"759.4";"0.1";"80";"Ветер, дующий с запада";"7";"";"14";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"15.0";"5.8";"";"";"";"";"";"";
"20.03.2014 02:00";"9.0";"749.8";"759.6";"0.0";"82";"Ветер, дующий с запада";"8";"";"13";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"6.1";"";"";"";"";"";"";
"20.03.2014 01:00";"9.0";"749.8";"759.6";"0.0";"82";"Ветер, дующий с запада";"9";"15";"15";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"6.1";"Следы осадков";"6";"";"";"";"";
"20.03.2014 00:00";"8.5";"749.5";"759.3";"-0.3";"86";"Ветер, дующий с запада";"7";"12";"13";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"6.3";"";"";"";"";"";"";
"19.03.2014 23:00";"8.6";"749.8";"759.6";"-0.3";"83";"Ветер, дующий с запада";"8";"13";"14";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"300-600";"";"";"15.0";"5.9";"";"";"";"";"";"";
"19.03.2014 22:00";"8.4";"749.8";"759.6";"-0.3";"83";"Ветер, дующий с запада";"8";"13";"13";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"300-600";"";"";"15.0";"5.7";"";"";"";"";"";"";
"19.03.2014 21:00";"8.4";"749.8";"759.6";"0.0";"81";"Ветер, дующий с западо-юго-запада";"5";"10";"10";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"300-600";"";"";"15.0";"5.3";"";"";"";"";"";"";
"19.03.2014 20:00";"8.1";"750.1";"759.8";"0.5";"80";"Ветер, дующий с запада";"5";"";"11";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"300-600";"";"";"15.0";"4.9";"";"";"";"";"";"";
"19.03.2014 19:00";"8.4";"750.1";"759.8";"0.8";"77";"Ветер, дующий с запада";"5";"";"13";"90  или более, но не 100%";" ";"";"";"7.3";"9.3";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"600-1000";"";"";"15.0";"4.6";"0.2";"12";"";"";"";"";
"19.03.2014 18:00";"8.4";"749.8";"759.6";"0.8";"73";"Ветер, дующий с западо-юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"3.8";"";"";"";"";"";"";
"19.03.2014 17:00";"8.7";"749.6";"759.4";"0.6";"73";"Ветер, дующий с запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"4.1";"";"";"";"";"";"";
"19.03.2014 16:00";"8.6";"749.3";"759.1";"0.8";"73";"Ветер, дующий с запада";"5";"";"13";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"20.0";"4.0";"";"";"";"";"";"";
"19.03.2014 15:00";"8.6";"749.0";"758.8";"1.1";"73";"Ветер, дующий с запада";"6";"11";"11";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"600-1000";"";"";"20.0";"4.0";"";"";"";"";"";"";
"19.03.2014 14:00";"8.0";"749.0";"758.8";"1.3";"78";"Ветер, дующий с запада";"7";"";"13";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"300-600";"";"";"20.0";"4.4";"";"";"";"";"";"";
"19.03.2014 13:00";"8.7";"748.5";"758.2";"1.3";"72";"Ветер, дующий с запада";"8";"13";"13";"70 – 80%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Дождь.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"3.9";"0.2";"6";"";"";"";"";
"19.03.2014 12:00";"9.0";"747.9";"757.6";"1.1";"73";"Ветер, дующий с запада";"7";"";"11";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"4.4";"";"";"";"";"";"";
"19.03.2014 11:00";"8.1";"747.7";"757.4";"1.4";"76";"Ветер, дующий с запада";"7";"";"";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"4.1";"";"";"";"";"";"";
"19.03.2014 10:00";"7.6";"747.2";"757.0";"1.3";"84";"Ветер, дующий с запада";"4";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"300-600";"";"";"10.0";"5.1";"";"";"";"";"";"";
"19.03.2014 09:00";"8.4";"746.8";"756.5";"1.2";"76";"Ветер, дующий с запада";"5";"";"";"90  или более, но не 100%";"Дождь (незамерзающий) неливневый. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"15.0";"4.4";"";"";"";"";"";"";
"19.03.2014 08:00";"7.9";"746.3";"756.1";"1.3";"82";"Ветер, дующий с запада";"6";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"8.0";"5.0";"";"";"";"";"";"";
"19.03.2014 07:00";"7.4";"745.9";"755.7";"0.9";"82";"Ветер, дующий с запада";"4";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"7.3";"9.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"7.0";"4.5";"Следы осадков";"12";"Поверхность почвы сырая (вода застаивается на поверхности и образует малые или большие лужи).";"6.0";"";"";
"19.03.2014 06:00";"7.3";"745.6";"755.4";"0.4";"81";"Ветер, дующий с запада";"5";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"8.0";"4.3";"";"";"";"";"";"";
"19.03.2014 05:00";"7.9";"745.0";"754.7";"-0.6";"78";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"4.3";"";"";"";"";"";"";
"19.03.2014 04:00";"8.4";"745.0";"754.6";"-0.8";"74";"Ветер, дующий с запада";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"4.0";"";"";"";"";"";"";
"19.03.2014 03:00";"8.5";"745.2";"754.9";"-1.0";"73";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"3.9";"";"";"";"";"";"";
"19.03.2014 02:00";"7.9";"745.6";"755.3";"-0.6";"75";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1500-2000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"3.7";"";"";"";"";"";"";
"19.03.2014 01:00";"8.7";"745.8";"755.5";"-0.6";"71";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"3.7";"Осадков нет";"6";"";"";"";"";
"19.03.2014 00:00";"9.0";"746.2";"755.9";"-0.6";"70";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"3.8";"";"";"";"";"";"";
"18.03.2014 23:00";"9.2";"746.2";"755.9";"-1.1";"68";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"15.0";"3.6";"";"";"";"";"";"";
"18.03.2014 22:00";"9.6";"746.4";"756.1";"-1.0";"66";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"20.0";"3.6";"";"";"";"";"";"";
"18.03.2014 21:00";"9.6";"746.8";"756.4";"-0.6";"67";"Ветер, дующий с западо-юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"3.8";"";"";"";"";"";"";
"18.03.2014 20:00";"9.4";"747.3";"757.0";"-0.4";"69";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"";"";"20.0";"4.0";"";"";"";"";"";"";
"18.03.2014 19:00";"9.6";"747.4";"757.1";"-0.5";"67";"Ветер, дующий с юго-запада";"2";"";"13";"90  или более, но не 100%";" ";"";"";"6.4";"10.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"";"";"20.0";"3.8";"Следы осадков";"12";"";"";"";"";
"18.03.2014 18:00";"9.8";"747.4";"757.1";"-0.3";"68";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"";"";"20.0";"4.2";"";"";"";"";"";"";
"18.03.2014 17:00";"9.7";"747.7";"757.3";"-0.3";"69";"Ветер, дующий с западо-юго-запада";"3";"";"8";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"";"";"20.0";"4.3";"";"";"";"";"";"";
"18.03.2014 16:00";"10.0";"747.9";"757.6";"-0.1";"69";"Ветер, дующий с западо-юго-запада";"4";"";"13";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"600-1000";"";"";"20.0";"4.6";"";"";"";"";"";"";
"18.03.2014 15:00";"10.5";"747.7";"757.4";"-0.7";"67";"Ветер, дующий с запада";"4";"9";"12";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"600-1000";"";"";"20.0";"4.6";"";"";"";"";"";"";
"18.03.2014 14:00";"10.4";"748.0";"757.7";"-0.6";"67";"Ветер, дующий с запада";"7";"13";"13";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"600-1000";"";"";"20.0";"4.5";"";"";"";"";"";"";
"18.03.2014 13:00";"10.7";"748.0";"757.7";"-0.6";"68";"Ветер, дующий с запада";"7";"";"12";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"50%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"5.0";"Следы осадков";"6";"";"";"";"";
"18.03.2014 12:00";"10.0";"748.4";"758.1";"-0.2";"72";"Ветер, дующий с запада";"7";"12";"12";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"20.0";"5.2";"";"";"";"";"";"";
"18.03.2014 11:00";"9.6";"748.6";"758.3";"0.3";"75";"Ветер, дующий с запада";"7";"";"11";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"600-1000";"";"";"20.0";"5.4";"";"";"";"";"";"";
"18.03.2014 10:00";"8.6";"748.6";"758.4";"0.0";"82";"Ветер, дующий с запада";"7";"";"12";"90  или более, но не 100%";"Облака в целом образовывались или развивались. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"300-600";"";"";"15.0";"5.7";"";"";"";"";"";"";
"18.03.2014 09:00";"8.0";"748.6";"758.4";"0.1";"86";"Ветер, дующий с запада";"6";"11";"12";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"5.8";"";"";"";"";"";"";
"18.03.2014 08:00";"7.5";"748.3";"758.1";"-0.5";"89";"Ветер, дующий с запада";"6";"11";"11";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"200-300";"";"";"15.0";"5.8";"";"";"";"";"";"";
"18.03.2014 07:00";"6.4";"748.6";"758.5";"-0.2";"95";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Дождь.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"4.5";"8.8";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"200-300";"";"";"4.0";"5.7";"0.4";"12";"Поверхность почвы сырая (вода застаивается на поверхности и образует малые или большие лужи).";"3.0";"";"";
"18.03.2014 06:00";"6.5";"748.5";"758.3";"-0.5";"94";"Ветер, дующий с запада";"5";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"5.6";"";"";"";"";"";"";
"18.03.2014 05:00";"6.3";"748.8";"758.6";"-0.2";"90";"Ветер, дующий с запада";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"4.8";"";"";"";"";"";"";
"18.03.2014 04:00";"6.0";"748.8";"758.6";"0.1";"90";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"";"";"20.0";"4.5";"";"";"";"";"";"";
"18.03.2014 03:00";"5.3";"749.0";"758.8";"0.7";"87";"Ветер, дующий с запада";"4";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"30.0";"3.3";"";"";"";"";"";"";
"18.03.2014 02:00";"5.4";"749.0";"758.8";"1.2";"82";"Ветер, дующий с запада";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1500-2000";"";"";"30.0";"2.6";"";"";"";"";"";"";
"18.03.2014 01:00";"4.5";"748.7";"758.6";"1.6";"81";"Ветер, дующий с запада";"4";"";"20";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"30.0";"1.5";"Осадков нет";"6";"";"";"";"";
"18.03.2014 00:00";"5.7";"748.3";"758.2";"2.1";"67";"Ветер, дующий с запада";"6";"";"13";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"30.0";"0.0";"";"";"";"";"";"";
"17.03.2014 23:00";"6.4";"747.8";"757.6";"2.4";"61";"Ветер, дующий с западо-северо-запада";"9";"";"15";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"30.0";"-0.6";"";"";"";"";"";"";
"17.03.2014 22:00";"7.0";"747.1";"756.9";"2.7";"58";"Ветер, дующий с западо-северо-запада";"10";"15";"20";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"-0.7";"";"";"";"";"";"";
"17.03.2014 21:00";"7.8";"746.2";"756.0";"2.4";"55";"Ветер, дующий с западо-северо-запада";"12";"20";"20";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"-0.7";"";"";"";"";"";"";
"17.03.2014 20:00";"8.4";"745.4";"755.1";"2.2";"63";"Ветер, дующий с западо-северо-запада";"10";"15";"15";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"1.8";"";"";"";"";"";"";
"17.03.2014 19:00";"8.7";"744.4";"754.0";"1.8";"74";"Ветер, дующий с запада";"9";"14";"21";"60%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"6.9";"11.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"4.3";"1.0";"12";"";"";"";"";
"17.03.2014 18:00";"9.1";"743.8";"753.4";"1.4";"73";"Ветер, дующий с запада";"8";"";"17";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"4.5";"";"";"";"";"";"";
"17.03.2014 17:00";"9.0";"743.2";"752.9";"1.2";"81";"Ветер, дующий с запада";"9";"15";"19";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"5.9";"";"";"";"";"";"";
"17.03.2014 16:00";"10.7";"742.6";"752.2";"0.7";"65";"Ветер, дующий с запада";"10";"15";"21";"90  или более, но не 100%";"Облака в целом образовывались или развивались. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"30.0";"4.4";"";"";"";"";"";"";
