# Метеостанция Варшава / Окенце (аэропорт), Польша, WMO_ID=12375, выборка с 01.01.2013 по 30.07.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=12375&lang=ru
#
"Местное время в Варшаве / Окенце (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"13.02.2013 07:00";"-1.4";"754.9";"765.1";"0.8";"83";"Ветер, дующий с востоко-юго-востока";"6";"";"";"100%.";" ";"";"";"-2.9";"-1.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"-3.9";"Осадков нет";"12";"";"-4.0";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"8.0";
"13.02.2013 04:00";"-1.4";"754.1";"764.3";"0.2";"85";"Ветер, дующий с востоко-юго-востока";"6";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"-3.6";"";"";"";"";"";"";
"13.02.2013 04:00";"-1.4";"754.0";"764.2";"";"85";"Ветер, дующий с востоко-юго-востока";"6";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"15.0";"-3.6";"";"";"";"";"";"";
"13.02.2013 01:00";"-2.6";"753.9";"764.1";"1.1";"85";"Ветер, дующий с востоко-юго-востока";"6";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-4.8";"Осадков нет";"6";"";"";"";"";
"13.02.2013 01:00";"-2.6";"753.8";"764.0";"";"85";"Ветер, дующий с юго-востока";"6";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-4.8";"Осадков нет";"6";"";"";"";"";
"12.02.2013 22:00";"-2.6";"752.8";"763.0";"0.3";"82";"Ветер, дующий с востоко-юго-востока";"7";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-5.3";"";"";"";"";"";"";
"12.02.2013 22:00";"-2.6";"752.8";"763.0";"";"82";"Ветер, дующий с востоко-юго-востока";"7";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-5.3";"";"";"";"";"";"";
"12.02.2013 19:00";"-2.0";"752.5";"762.7";"0.0";"80";"Ветер, дующий с востока";"6";"";"";"60%.";" ";"";"";"-7.4";"-0.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-5.0";"Осадков нет";"12";"";"";"";"";
"12.02.2013 19:00";"-2.0";"752.5";"762.7";"";"80";"Ветер, дующий с востоко-юго-востока";"6";"";"";"60%.";" ";"";"";"-7.4";"-0.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-5.0";"Осадков нет";"12";"";"";"";"";
"12.02.2013 16:00";"-0.9";"752.5";"762.6";"";"73";"Ветер, дующий с востоко-юго-востока";"6";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"-5.1";"";"";"";"";"";"";
"12.02.2013 16:00";"-0.9";"752.5";"762.7";"-0.3";"73";"Ветер, дующий с востока";"6";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"-5.1";"";"";"";"";"";"";
"12.02.2013 13:00";"-1.1";"752.8";"762.9";"0.5";"70";"Ветер, дующий с востоко-юго-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"10.0";"-5.9";"Осадков нет";"6";"";"";"";"";
"12.02.2013 13:00";"-1.1";"752.7";"762.8";"";"70";"Ветер, дующий с юго-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"10.0";"-5.9";"Осадков нет";"6";"";"";"";"";
"12.02.2013 10:00";"-3.5";"752.3";"762.5";"0.6";"77";"Ветер, дующий с юго-востока";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-7.0";"";"";"";"";"";"";
"12.02.2013 10:00";"-3.5";"752.2";"762.4";"";"77";"Ветер, дующий с юго-востока";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-7.0";"";"";"";"";"";"";
"12.02.2013 07:00";"-6.6";"751.7";"762.1";"0.4";"96";"Ветер, дующий с востоко-юго-востока";"2";"";"";"20–30%.";"Клочья приземного или ледяного тумана на станции, на море или на суше, высотой не более 2 м над сушей или не более 10 м над морем. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-6.6";"-1.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"7.0";"-7.1";"Осадков нет";"12";"";"-11.0";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"10.0";
"12.02.2013 07:00";"-6.6";"751.6";"762.0";"";"96";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";"Клочья приземного или ледяного тумана на станции, на море или на суше, высотой не более 2 м над сушей или не более 10 м над морем. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-6.6";"-1.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"7.0";"-7.1";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"10.0";
"12.02.2013 04:00";"-4.7";"751.3";"761.6";"0.0";"89";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-6.2";"";"";"";"";"";"";
"12.02.2013 04:00";"-4.7";"751.3";"761.6";"";"89";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-6.2";"";"";"";"";"";"";
"12.02.2013 01:00";"-2.6";"751.2";"761.4";"";"85";"Ветер, дующий с юго-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-4.8";"Осадков нет";"6";"";"";"";"";
"12.02.2013 01:00";"-2.6";"751.2";"761.4";"";"85";"Ветер, дующий с юго-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-4.8";"Осадков нет";"6";"";"";"";"";
"11.02.2013 22:00";"-1.6";"751.1";"761.2";"-0.2";"90";"Ветер, дующий с востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-3.0";"";"";"";"";"";"";
"11.02.2013 22:00";"-1.6";"751.0";"761.2";"";"90";"Ветер, дующий с востоко-юго-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-3.0";"";"";"";"";"";"";
"11.02.2013 19:00";"-1.2";"751.3";"761.5";"0.2";"91";"Ветер, дующий с востока";"3";"";"";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.8";"-0.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-2.5";"Следы осадков";"12";"";"";"";"";
"11.02.2013 19:00";"-1.2";"751.3";"761.4";"";"91";"Ветер, дующий с востоко-юго-востока";"3";"";"";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.8";"-0.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-2.5";"Следы осадков";"12";"";"";"";"";
"11.02.2013 16:00";"-0.8";"751.1";"761.2";"-0.2";"88";"Ветер, дующий с востоко-юго-востока";"4";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"7.0";"-2.5";"";"";"";"";"";"";
"11.02.2013 16:00";"-0.8";"751.0";"761.2";"";"88";"Ветер, дующий с востоко-юго-востока";"4";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"7.0";"-2.5";"";"";"";"";"";"";
"11.02.2013 13:00";"-0.9";"751.3";"761.4";"-0.3";"88";"Ветер, дующий с востока";"4";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"8.0";"-2.6";"Следы осадков";"6";"";"";"";"";
"11.02.2013 13:00";"-0.9";"751.2";"761.3";"";"88";"Ветер, дующий с востоко-юго-востока";"4";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"8.0";"-2.6";"Следы осадков";"6";"";"";"";"";
"11.02.2013 10:00";"-2.0";"751.5";"761.6";"";"90";"Ветер, дующий с востока";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"-3.4";"";"";"";"";"";"";
"11.02.2013 10:00";"-2.0";"751.5";"761.6";"";"90";"Ветер, дующий с востока";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"-3.4";"";"";"";"";"";"";
"11.02.2013 07:00";"-2.7";"751.6";"761.8";"-0.4";"94";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.7";"-0.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-3.5";"0.4";"12";"";"-4.0";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"10.0";
"11.02.2013 07:00";"-2.7";"751.5";"761.7";"";"94";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.7";"-0.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-3.5";"0.4";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"10.0";
"11.02.2013 04:00";"-2.3";"752.0";"762.2";"";"88";"Ветер, дующий с востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-4.0";"";"";"";"";"";"";
"11.02.2013 04:00";"-2.3";"752.0";"762.2";"-0.4";"88";"Ветер, дующий с востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-4.0";"";"";"";"";"";"";
"11.02.2013 01:00";"-2.0";"752.4";"762.5";"-0.3";"90";"Ветер, дующий с востока";"4";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"8.0";"-3.4";"Следы осадков";"6";"";"";"";"";
"11.02.2013 01:00";"-2.0";"752.3";"762.4";"";"90";"Ветер, дующий с востока";"4";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"8.0";"-3.4";"Следы осадков";"6";"";"";"";"";
"10.02.2013 22:00";"-1.1";"752.7";"762.8";"-0.2";"82";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"7.0";"-3.8";"";"";"";"";"";"";
"10.02.2013 22:00";"-1.1";"752.6";"762.8";"";"82";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"7.0";"-3.8";"";"";"";"";"";"";
"10.02.2013 19:00";"-1.3";"752.9";"763.0";"0.0";"80";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-3.8";"-0.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-4.3";"Осадков нет";"12";"";"";"";"";
"10.02.2013 19:00";"-1.3";"752.8";"763.0";"";"80";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-3.8";"-0.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-4.3";"Осадков нет";"12";"";"";"";"";
"10.02.2013 16:00";"-1.1";"752.9";"763.0";"-0.2";"79";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"-4.3";"";"";"";"";"";"";
"10.02.2013 16:00";"-1.1";"752.8";"763.0";"";"79";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"-4.3";"";"";"";"";"";"";
"10.02.2013 13:00";"-0.8";"753.0";"763.1";"";"77";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"6.0";"-4.3";"Осадков нет";"6";"";"";"";"";
"10.02.2013 13:00";"-0.8";"753.1";"763.2";"0.0";"77";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"6.0";"-4.3";"Осадков нет";"6";"";"";"";"";
"10.02.2013 10:00";"-2.6";"753.1";"763.3";"0.3";"93";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"2.0";"-3.6";"";"";"";"";"";"";
"10.02.2013 10:00";"-2.6";"753.0";"763.2";"";"93";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"2.0";"-3.6";"";"";"";"";"";"";
"10.02.2013 07:00";"-3.7";"752.8";"763.0";"0.3";"97";"Ветер, дующий с запада";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-4.1";"-3.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"3.2";"-4.1";"Осадков нет";"12";"";"-5.0";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"11.0";
"10.02.2013 07:00";"-3.7";"752.7";"762.9";"";"97";"Ветер, дующий с запада";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-4.1";"-3.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"3.2";"-4.1";"Осадков нет";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"11.0";
"10.02.2013 04:00";"-3.9";"752.5";"762.7";"-0.3";"97";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"3.5";"-4.3";"";"";"";"";"";"";
"10.02.2013 04:00";"-3.9";"752.5";"762.7";"";"97";"Ветер, дующий с западо-северо-запада";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"3.5";"-4.3";"";"";"";"";"";"";
"10.02.2013 01:00";"-4.1";"752.8";"763.0";"-0.4";"97";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"";"";"4.0";"-4.5";"Осадков нет";"6";"";"";"";"";
"10.02.2013 01:00";"-4.1";"752.7";"763.0";"";"97";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"";"";"4.0";"-4.5";"Осадков нет";"6";"";"";"";"";
"09.02.2013 22:00";"-4.0";"753.2";"763.4";"";"96";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"";"";"5.0";"-4.5";"";"";"";"";"";"";
"09.02.2013 22:00";"-4.0";"753.2";"763.5";"-0.2";"96";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"";"";"5.0";"-4.5";"";"";"";"";"";"";
"09.02.2013 19:00";"-3.7";"753.4";"763.6";"0.5";"95";"Ветер, дующий с севера";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-6.5";"-3.2";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"200-300";"";"";"6.0";"-4.4";"Следы осадков";"12";"";"";"";"";
"09.02.2013 19:00";"-3.7";"753.3";"763.6";"";"95";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-6.5";"-3.2";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"200-300";"";"";"6.0";"-4.4";"Следы осадков";"12";"";"";"";"";
"09.02.2013 16:00";"-3.9";"752.9";"763.2";"-0.1";"99";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"70 – 80%.";"100-200";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"3.0";"-4.0";"";"";"";"";"";"";
"09.02.2013 16:00";"-3.9";"752.8";"763.1";"";"99";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"70 – 80%.";"100-200";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"3.0";"-4.0";"";"";"";"";"";"";
"09.02.2013 13:00";"-3.4";"753.0";"763.2";"0.6";"99";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Туман или ледяной туман. ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"50-100";"";"";"1.0";"-3.5";"Следы осадков";"6";"";"";"";"";
"09.02.2013 13:00";"-3.4";"752.9";"763.1";"";"99";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Туман или ледяной туман. ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"50-100";"";"";"1.0";"-3.5";"Следы осадков";"6";"";"";"";"";
"09.02.2013 10:00";"-5.7";"752.4";"762.7";"0.7";"98";"Штиль, безветрие";"0";"";"";"100%.";"Туман или ледяной туман, небо видно, ослабел за последний час. ";"Туман или ледяной туман или сильная мгла.";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"Менее 50";"";"";"0.4";"-6.0";"";"";"";"";"";"";
"09.02.2013 10:00";"-5.7";"752.3";"762.6";"";"98";"Штиль, безветрие";"0";"";"";"100%.";"Туман или ледяной туман, небо видно, ослабел за последний час. ";"Туман или ледяной туман или сильная мгла.";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"Менее 50";"";"";"0.4";"-6.0";"";"";"";"";"";"";
