# Метеостанция Варшава / Окенце (аэропорт), Польша, WMO_ID=12375, выборка с 01.01.2012 по 30.07.2012, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=12375&lang=ru
#
"Местное время в Варшаве / Окенце (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"12.02.2012 22:00";"-9.0";"758.6";"769.1";"";"66";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";"Мгла. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"6.0";"-14.2";"";"";"";"";"";"";
"12.02.2012 19:00";"-8.7";"759.6";"770.1";"";"65";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Мгла. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-20.0";"-6.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"6.0";"-14.1";"Осадков нет";"12";"";"";"";"";
"12.02.2012 16:00";"-6.7";"760.8";"771.2";"";"50";"Ветер, дующий с юго-запада";"1";"";"";"50%.";"Мгла. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"7.0";"-15.4";"";"";"";"";"";"";
"12.02.2012 13:00";"-7.1";"762.3";"772.8";"";"50";"Ветер, дующий с западо-юго-запада";"1";"";"";"Облаков нет.";"Мгла. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"8.0";"-15.8";"Осадков нет";"6";"";"";"";"";
"12.02.2012 10:00";"-12.4";"763.4";"774.2";"";"78";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"3.0";"-15.4";"";"";"";"";"";"";
"12.02.2012 07:00";"-19.4";"764.0";"775.0";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-19.8";"-12.5";"";"";"";"";"";"1.8";"-21.3";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"12.02.2012 04:00";"-17.1";"764.6";"775.5";"";"88";"Ветер, дующий с запада";"1";"";"";"20–30%.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"1.8";"-18.6";"";"";"";"";"";"";
"12.02.2012 01:00";"-17.3";"765.2";"776.2";"";"86";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"2.0";"-19.1";"Осадков нет";"6";"";"";"";"";
"11.02.2012 22:00";"-14.8";"766.0";"776.8";"";"82";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"4.0";"-17.2";"";"";"";"";"";"";
"11.02.2012 19:00";"-12.5";"765.8";"776.6";"";"67";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-18.4";"-9.0";"";"";"";"";"";"10.0";"-17.4";"Осадков нет";"12";"";"";"";"";
"11.02.2012 16:00";"-9.6";"765.7";"776.3";"";"53";"Ветер, дующий с севера";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-17.4";"";"";"";"";"";"";
"11.02.2012 13:00";"-9.3";"767.0";"777.6";"";"59";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-15.8";"Осадков нет";"6";"";"";"";"";
"11.02.2012 10:00";"-13.1";"767.6";"778.4";"";"75";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-16.6";"";"";"";"";"";"";
"11.02.2012 07:00";"-18.1";"767.2";"778.3";"";"86";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-18.9";"-12.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"2.0";"-19.9";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"11.02.2012 04:00";"-18.4";"767.7";"778.7";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"3.0";"-20.3";"";"";"";"";"";"";
"11.02.2012 01:00";"-16.7";"768.8";"779.8";"";"86";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"3.5";"-18.5";"Осадков нет";"6";"";"";"";"";
"10.02.2012 22:00";"-14.2";"769.2";"780.1";"";"74";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-17.8";"";"";"";"";"";"";
"10.02.2012 19:00";"-12.3";"769.2";"780.0";"";"67";"Ветер, дующий с северо-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"-16.5";"-8.9";"";"";"";"";"";"10.0";"-17.2";"Осадков нет";"12";"";"";"";"";
"10.02.2012 16:00";"-10.0";"769.2";"779.9";"";"55";"Ветер, дующий с северо-востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-17.3";"";"";"";"";"";"";
"10.02.2012 13:00";"-10.0";"770.0";"780.8";"";"57";"Ветер, дующий с востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-16.9";"Осадков нет";"6";"";"";"";"";
"10.02.2012 10:00";"-12.7";"770.0";"780.8";"";"70";"Ветер, дующий с северо-востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-17.0";"";"";"";"";"";"";
"10.02.2012 07:00";"-16.2";"769.2";"780.2";"";"85";"Ветер, дующий с востоко-северо-востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"-16.7";"-10.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-18.1";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"10.02.2012 04:00";"-14.9";"769.2";"780.2";"";"86";"Ветер, дующий с северо-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-16.7";"";"";"";"";"";"";
"10.02.2012 01:00";"-13.3";"768.7";"779.6";"";"84";"Ветер, дующий с северо-востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"-15.4";"Осадков нет";"6";"";"";"";"";
"09.02.2012 22:00";"-11.8";"768.0";"778.8";"";"77";"Ветер, дующий с востоко-северо-востока";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-15.0";"";"";"";"";"";"";
"09.02.2012 19:00";"-10.3";"766.8";"777.5";"";"63";"Ветер, дующий с северо-востока";"5";"";"";"20–30%.";" ";"";"";"-13.6";"-7.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"-16.0";"Осадков нет";"12";"";"";"";"";
"09.02.2012 16:00";"-8.8";"765.7";"776.2";"";"66";"Ветер, дующий с востоко-северо-востока";"7";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.";"20.0";"-14.0";"";"";"";"";"";"";
"09.02.2012 13:00";"-7.6";"764.7";"775.3";"";"61";"Ветер, дующий с востока";"6";"";"";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"-13.8";"Осадков нет";"6";"";"";"";"";
"09.02.2012 10:00";"-11.0";"764.8";"775.5";"";"69";"Ветер, дующий с востока";"4";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"1500-2000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"7.0";"-15.6";"";"";"";"";"";"";
"09.02.2012 07:00";"-13.6";"764.0";"774.8";"";"81";"Ветер, дующий с востока";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-13.9";"-7.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"4.0";"-16.2";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"09.02.2012 04:00";"-11.7";"764.0";"774.8";"";"78";"Ветер, дующий с востока";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"5.0";"-14.8";"";"";"";"";"";"";
"09.02.2012 01:00";"-10.2";"764.8";"775.4";"";"65";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"7.0";"-15.5";"Осадков нет";"6";"";"";"";"";
"08.02.2012 22:00";"-9.8";"765.8";"776.4";"";"75";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"-13.4";"";"";"";"";"";"";
"08.02.2012 19:00";"-7.8";"766.8";"777.4";"";"68";"Ветер, дующий с северо-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"-11.9";"-4.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"10.0";"-12.7";"Осадков нет";"12";"";"";"";"";
"08.02.2012 16:00";"-6.3";"767.4";"777.9";"";"49";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"15.0";"-15.3";"";"";"";"";"";"";
"08.02.2012 13:00";"-6.3";"769.0";"779.6";"";"49";"Ветер, дующий с востоко-юго-востока";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-15.3";"Осадков нет";"6";"";"";"";"";
"08.02.2012 10:00";"-8.7";"770.5";"781.1";"";"60";"Ветер, дующий с востоко-юго-востока";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-15.1";"";"";"";"";"";"";
"08.02.2012 07:00";"-11.4";"770.3";"781.1";"";"76";"Ветер, дующий с востоко-северо-востока";"2";"";"";"40%.";" ";"";"";"-11.4";"-8.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"15.0";"-14.8";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"08.02.2012 04:00";"-9.7";"770.5";"781.2";"";"75";"Ветер, дующий с востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"-13.3";"";"";"";"";"";"";
"08.02.2012 01:00";"-9.4";"770.8";"781.5";"";"76";"Ветер, дующий с востоко-северо-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-12.8";"Осадков нет";"6";"";"";"";"";
"07.02.2012 22:00";"-8.8";"770.6";"781.3";"";"74";"Ветер, дующий с востоко-северо-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"-12.6";"";"";"";"";"";"";
"07.02.2012 19:00";"-9.1";"770.0";"780.6";"";"77";"Ветер, дующий с востоко-северо-востока";"4";"";"";"60%.";"Облака в целом образовывались или развивались. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-12.9";"-7.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"15.0";"-12.4";"Следы осадков";"12";"";"";"";"";
"07.02.2012 16:00";"-8.0";"768.8";"779.5";"";"72";"Ветер, дующий с востока";"5";"";"";"70 – 80%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"15.0";"-12.2";"";"";"";"";"";"";
"07.02.2012 13:00";"-8.7";"767.8";"778.5";"";"75";"Ветер, дующий с северо-востока";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"8.0";"-12.3";"Следы осадков";"6";"";"";"";"";
"07.02.2012 10:00";"-11.0";"767.6";"778.4";"";"81";"Ветер, дующий с северо-востока";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"7.0";"-13.6";"";"";"";"";"";"";
"07.02.2012 07:00";"-12.8";"767.2";"778.0";"";"83";"Ветер, дующий с северо-востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-13.9";"-12.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1500-2000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"6.0";"-15.1";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"07.02.2012 04:00";"-13.5";"766.8";"777.6";"";"79";"Ветер, дующий с северо-востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"8.0";"-16.4";"";"";"";"";"";"";
"07.02.2012 01:00";"-13.2";"767.2";"778.0";"";"75";"Ветер, дующий с северо-северо-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-16.7";"Осадков нет";"6";"";"";"";"";
"06.02.2012 22:00";"-13.9";"767.3";"778.2";"";"72";"Ветер, дующий с востоко-северо-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-17.9";"";"";"";"";"";"";
"06.02.2012 19:00";"-13.7";"767.1";"777.9";"";"69";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-18.8";"-12.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"8.0";"-18.2";"Следы осадков";"12";"";"";"";"";
"06.02.2012 16:00";"-13.6";"766.7";"777.5";"";"66";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"7.0";"-18.6";"";"";"";"";"";"";
"06.02.2012 13:00";"-13.5";"767.3";"778.1";"";"63";"Штиль, безветрие";"0";"";"";"40%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"7.0";"-19.0";"Следы осадков";"6";"";"";"";"";
"06.02.2012 10:00";"-16.7";"767.3";"778.3";"";"72";"Ветер, дующий с северо-востока";"2";"";"";"40%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"7.0";"-20.6";"";"";"";"";"";"";
"06.02.2012 07:00";"-18.5";"767.8";"778.8";"";"79";"Ветер, дующий с востоко-северо-востока";"3";"";"";"90  или более, но не 100%";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-18.5";"-16.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"200-300";"";"";"7.0";"-21.2";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"2.0";
"06.02.2012 04:00";"-18.4";"767.6";"778.6";"";"80";"Ветер, дующий с северо-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-21.0";"";"";"";"";"";"";
"06.02.2012 01:00";"-18.1";"768.6";"779.6";"";"79";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"10.0";"-20.9";"Осадков нет";"6";"";"";"";"";
"05.02.2012 22:00";"-17.1";"768.8";"779.8";"";"74";"Ветер, дующий с северо-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-20.6";"";"";"";"";"";"";
