# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2017 по 31.12.2017, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"31.03.2017 15:00";"9.4";"740.4";"760.8";"-0.3";"93";"Ветер, дующий с запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"8.0";"8.3";"";"";"";"";"";"";
"31.03.2017 12:00";"5.2";"740.7";"761.5";"-1.0";"97";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"7.0";"4.7";"";"";"";"";"";"";
"31.03.2017 09:00";"2.4";"741.7";"762.7";"-3.3";"92";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"-0.9";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"8.0";"1.2";"2.0";"12";"";"";"";"";
"31.03.2017 06:00";"2.6";"745.0";"766.1";"-2.4";"65";"Ветер, дующий с юго-юго-запада";"2";"";"";"90  или более, но не 100%";"Дождь или морось со снегом слабые. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"8.0";"-3.3";"";"";"";"";"";"";
"31.03.2017 03:00";"2.9";"747.4";"768.6";"-1.2";"51";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"-6.3";"";"";"";"";"";"";
"31.03.2017 00:00";"-0.6";"748.6";"770.0";"0.0";"66";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"11.0";"-6.2";"";"";"";"";"";"";
"30.03.2017 21:00";"2.2";"748.6";"769.9";"0.3";"55";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"6.9";"";"";"";"";"";"14.0";"-6.0";"";"";"";"";"";"";
"30.03.2017 18:00";"5.6";"748.3";"769.3";"0.0";"38";"Ветер, дующий с западо-северо-запада";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"23.0";"-7.6";"";"";"";"";"";"";
"30.03.2017 15:00";"5.8";"748.3";"769.3";"0.5";"36";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-8.1";"";"";"";"";"";"";
"30.03.2017 12:00";"4.0";"747.8";"768.9";"1.7";"43";"Ветер, дующий с северо-северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"-7.5";"";"";"";"";"";"";
"30.03.2017 09:00";"-0.3";"746.1";"767.5";"2.3";"68";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"-2.0";"";"";"";"";"";"";"30.0";"-5.6";"";"";"";"";"";"";
"30.03.2017 06:00";"-1.6";"743.8";"765.1";"2.3";"71";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"25.0";"-6.2";"";"";"";"";"";"";
"30.03.2017 03:00";"0.3";"741.5";"762.7";"2.2";"64";"Ветер, дующий с севера";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"24.0";"-5.7";"";"";"";"";"";"";
"30.03.2017 00:00";"2.0";"739.3";"760.3";"1.3";"59";"Ветер, дующий с севера";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"-5.3";"";"";"";"";"";"";
"29.03.2017 21:00";"3.7";"738.0";"758.8";"0.0";"53";"Ветер, дующий с севера";"2";"";"";"70 – 80%.";" ";"";"";"";"6.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"-5.2";"";"";"";"";"";"";
"29.03.2017 18:00";"5.9";"738.0";"758.6";"-1.3";"50";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"17.0";"-3.9";"";"";"";"";"";"";
"29.03.2017 15:00";"4.6";"739.3";"760.0";"-1.8";"45";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"18.0";"-6.5";"";"";"";"";"";"";
"29.03.2017 12:00";"4.2";"741.1";"761.9";"-0.8";"46";"Ветер, дующий с юго-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"13.0";"-6.5";"";"";"";"";"";"";
"29.03.2017 09:00";"0.5";"741.9";"763.0";"0.3";"58";"Ветер, дующий с северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"-0.9";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"24.0";"-6.8";"";"";"";"";"";"";
"29.03.2017 06:00";"-0.6";"741.6";"762.9";"-0.2";"60";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"-7.6";"";"";"";"";"";"";
"29.03.2017 03:00";"1.2";"741.8";"763.0";"0.9";"54";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"27.0";"-7.3";"";"";"";"";"";"";
"29.03.2017 00:00";"4.5";"740.9";"761.8";"0.5";"57";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"25.0";"-3.3";"";"";"";"";"";"";
"28.03.2017 21:00";"6.3";"740.4";"761.1";"1.0";"46";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"10.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-4.7";"";"";"";"";"";"";
"28.03.2017 18:00";"9.2";"739.4";"759.8";"0.4";"33";"Ветер, дующий с северо-запада";"5";"";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"22.0";"-6.2";"";"";"";"";"";"";
"28.03.2017 15:00";"10.3";"739.0";"759.3";"0.2";"35";"Ветер, дующий с северо-запада";"4";"";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"27.0";"-4.7";"";"";"";"";"";"";
"28.03.2017 12:00";"7.0";"738.8";"759.4";"1.5";"42";"Ветер, дующий с северо-запада";"5";"10";"12";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-5.1";"";"";"";"";"";"";
"28.03.2017 09:00";"4.9";"737.3";"758.0";"1.7";"69";"Ветер, дующий с северо-запада";"5";"10";"12";"40%.";" ";"";"";"4.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"-0.3";"";"";"";"";"";"";
"28.03.2017 06:00";"5.8";"735.6";"756.1";"0.5";"77";"Ветер, дующий с западо-северо-запада";"4";"";"11";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"2.1";"";"";"";"";"";"";
"28.03.2017 03:00";"7.8";"735.1";"755.5";"-1.8";"71";"Ветер, дующий с западо-северо-запада";"4";"";"10";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"17.0";"2.9";"";"";"";"";"";"";
"28.03.2017 00:00";"8.6";"736.9";"757.3";"-1.5";"59";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"0.9";"";"";"";"";"";"";
"27.03.2017 21:00";"8.3";"738.4";"758.8";"-0.5";"49";"Ветер, дующий с запада";"3";"";"11";"Облаков нет.";" ";"";"";"";"11.4";"";"";"";"";"";"21.0";"-2.0";"";"";"";"";"";"";
"27.03.2017 18:00";"10.7";"738.9";"759.1";"-0.4";"34";"Ветер, дующий с западо-северо-запада";"4";"";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"24.0";"-4.5";"";"";"";"";"";"";
"27.03.2017 15:00";"10.4";"739.3";"759.7";"-0.2";"37";"Ветер, дующий с северо-северо-запада";"3";"";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"21.0";"-3.9";"";"";"";"";"";"";
"27.03.2017 12:00";"8.2";"739.5";"760.0";"0.8";"45";"Ветер, дующий с северо-запада";"4";"";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"25.0";"-3.2";"";"";"";"";"";"";
"27.03.2017 09:00";"4.6";"738.7";"759.5";"1.0";"72";"Ветер, дующий с северо-запада";"3";"";"";"20–30%.";" ";"";"";"2.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-0.1";"Следы осадков";"12";"";"";"";"";
"27.03.2017 06:00";"3.6";"737.7";"758.5";"-0.4";"75";"Ветер, дующий с западо-северо-запада";"3";"";"11";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-0.5";"";"";"";"";"";"";
"27.03.2017 03:00";"3.7";"738.1";"759.0";"-2.7";"71";"Ветер, дующий с запада";"4";"";"14";"70 – 80%.";"Дождь (незамерзающий) неливневый. ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.2";"";"";"";"";"";"";
"27.03.2017 00:00";"2.9";"740.8";"761.8";"-2.4";"74";"Ветер, дующий с запада";"4";"";"11";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"-1.4";"";"";"";"";"";"";
"26.03.2017 21:00";"3.2";"743.2";"764.2";"-0.6";"68";"Ветер, дующий с запада";"4";"";"";"70 – 80%.";" ";"";"";"";"5.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"24.0";"-2.2";"";"";"";"";"";"";
"26.03.2017 18:00";"4.5";"743.8";"764.7";"-1.4";"64";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"-1.9";"";"";"";"";"";"";
"26.03.2017 15:00";"3.4";"745.2";"766.3";"-0.4";"71";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"22.0";"-1.4";"";"";"";"";"";"";
"26.03.2017 12:00";"1.6";"745.6";"766.9";"0.9";"75";"Ветер, дующий с северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"17.0";"-2.4";"";"";"";"";"";"";
"26.03.2017 09:00";"0.0";"744.7";"766.0";"1.5";"87";"Ветер, дующий с северо-северо-запада";"2";"";"";"100%.";" ";"";"";"-0.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"16.0";"-1.9";"Следы осадков";"12";"";"";"";"";
"26.03.2017 06:00";"0.1";"743.2";"764.4";"1.3";"88";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"19.0";"-1.7";"";"";"";"";"";"";
"26.03.2017 03:00";"0.4";"741.9";"763.1";"1.4";"89";"Ветер, дующий с северо-востока";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"-1.3";"";"";"";"";"";"";
"26.03.2017 00:00";"0.8";"740.5";"761.6";"0.7";"94";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"12.0";"-0.1";"";"";"";"";"";"";
"25.03.2017 21:00";"0.8";"739.8";"760.9";"-0.6";"94";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь со снегом или другими видами твердых осадков";"";"4.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-0.1";"4.0";"12";"";"";"";"";
"25.03.2017 18:00";"0.6";"740.4";"761.5";"-2.0";"92";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.4";"-0.5";"";"";"";"";"";"";
"25.03.2017 15:00";"1.1";"742.4";"763.6";"-1.9";"90";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"-0.4";"";"";"";"";"";"";
"25.03.2017 12:00";"3.3";"744.3";"765.3";"-1.4";"54";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"21.0";"-5.3";"";"";"";"";"";"";
"25.03.2017 09:00";"0.7";"745.7";"767.0";"-1.2";"63";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"-2.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"13.0";"-5.7";"";"";"";"";"";"";
"25.03.2017 06:00";"-1.6";"746.9";"768.4";"-0.8";"66";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-7.2";"";"";"";"";"";"";
"25.03.2017 03:00";"0.1";"747.7";"769.0";"0.0";"53";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"25.0";"-8.5";"";"";"";"";"";"";
"25.03.2017 00:00";"1.6";"747.7";"768.9";"0.9";"43";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"26.0";"-9.7";"";"";"";"";"";"";
"24.03.2017 21:00";"4.2";"746.8";"767.8";"1.8";"46";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"10.1";"";"";"";"";"";"23.0";"-6.6";"Следы осадков";"12";"";"";"";"";
"24.03.2017 18:00";"8.7";"745.0";"765.6";"0.2";"40";"Ветер, дующий с северо-запада";"3";"";"10";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"-4.4";"";"";"";"";"";"";
"24.03.2017 15:00";"8.3";"744.8";"765.4";"0.1";"54";"Ветер, дующий с западо-северо-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-0.5";"";"";"";"";"";"";
"24.03.2017 12:00";"7.4";"744.7";"765.4";"-0.2";"68";"Ветер, дующий с севера";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"26.0";"1.9";"";"";"";"";"";"";
"24.03.2017 09:00";"4.7";"744.9";"765.8";"0.2";"67";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"3.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"14.0";"-1.0";"";"";"";"";"";"";
"24.03.2017 06:00";"3.9";"744.7";"765.7";"-1.8";"71";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-0.9";"";"";"";"";"";"";
"24.03.2017 03:00";"4.0";"746.5";"767.5";"-0.6";"74";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"12.0";"-0.3";"";"";"";"";"";"";
"24.03.2017 00:00";"4.7";"747.1";"768.1";"-0.7";"70";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-0.3";"";"";"";"";"";"";
"23.03.2017 21:00";"6.5";"747.8";"768.7";"0.1";"58";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"12.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"13.0";"-1.3";"";"";"";"";"";"";
"23.03.2017 18:00";"11.1";"747.7";"768.2";"-1.0";"27";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"22.0";"-7.3";"";"";"";"";"";"";
"23.03.2017 15:00";"10.4";"748.7";"769.3";"-0.5";"32";"Ветер, дующий с северо-северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"23.0";"-5.6";"";"";"";"";"";"";
"23.03.2017 12:00";"7.6";"749.2";"769.9";"0.9";"51";"Ветер, дующий с севера";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"23.0";"-1.9";"";"";"";"";"";"";
"23.03.2017 09:00";"1.5";"748.3";"769.6";"1.2";"76";"Ветер, дующий с северо-запада";"1";"";"";"40%.";" ";"";"";"-0.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"17.0";"-2.3";"";"";"";"";"";"";
"23.03.2017 06:00";"-0.3";"747.1";"768.5";"0.9";"84";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"16.0";"-2.7";"";"";"";"";"";"";
"23.03.2017 03:00";"1.3";"746.2";"767.4";"1.5";"82";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-1.4";"";"";"";"";"";"";
"23.03.2017 00:00";"2.7";"744.7";"765.7";"1.3";"89";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"1.0";"";"";"";"";"";"";
"22.03.2017 21:00";"3.8";"743.4";"764.3";"1.1";"89";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"2.2";"3.0";"12";"";"";"";"";
