# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2013 по 30.07.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.01.2013 03:00";"-12.8";"746.5";"769.4";"";"90";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"-14.1";"";"";"";"";"";"";
"15.01.2013 00:00";"-12.8";"747.8";"770.8";"";"90";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-14.1";"";"";"";"";"";"";
"15.01.2013 00:00";"-12.8";"747.9";"770.9";"-1.0";"90";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения.  Диаметр изморозевого отложения составляет 2 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-14.1";"";"";"";"";"";"";
"14.01.2013 21:00";"-12.7";"748.9";"772.0";"-0.5";"90";"Ветер, дующий с юга";"1";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения.  Диаметр изморозевого отложения составляет 2 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-10.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.2";"-14.0";"0.3";"12";"";"";"";"";
"14.01.2013 21:00";"-12.7";"748.9";"771.9";"";"90";"Ветер, дующий с юга";"1";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-10.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.2";"-14.0";"0.3";"12";"";"";"";"";
"14.01.2013 18:00";"-12.9";"749.4";"772.5";"-0.8";"85";"Ветер, дующий с юго-юго-востока";"1";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения.  Диаметр изморозевого отложения составляет 2 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"6.0";"-14.9";"Следы осадков";"9";"";"";"";"";
"14.01.2013 18:00";"-12.9";"749.3";"772.4";"";"85";"Ветер, дующий с юго-юго-востока";"1";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"6.0";"-14.9";"Следы осадков";"9";"";"";"";"";
"14.01.2013 15:00";"-10.7";"750.2";"773.1";"-0.3";"85";"Ветер, дующий с юго-запада";"1";"";"";"60%.";"Состояние неба в общем не изменилось.  Диаметр изморозевого отложения составляет 2 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-12.7";"";"";"";"";"";"";
"14.01.2013 15:00";"-10.7";"750.2";"773.0";"";"85";"Ветер, дующий с юго-запада";"1";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-12.7";"";"";"";"";"";"";
"14.01.2013 12:00";"-12.9";"750.5";"773.6";"0.8";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения.  Диаметр изморозевого отложения составляет 4 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-14.2";"";"";"";"";"";"";
"14.01.2013 12:00";"-12.9";"750.4";"773.6";"";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-14.2";"";"";"";"";"";"";
"14.01.2013 09:00";"-14.3";"749.6";"772.8";"";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-14.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-15.6";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"14.01.2013 09:00";"-14.3";"749.7";"772.9";"0.7";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Снег неливневый.  Диаметр изморозевого отложения составляет 4 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-14.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-15.6";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"14.01.2013 06:00";"-13.3";"749.0";"772.1";"0.2";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Снег неливневый.  Диаметр изморозевого отложения составляет 4 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"8.0";"-14.6";"Следы осадков";"9";"";"";"";"";
"14.01.2013 06:00";"-13.3";"749.0";"772.0";"";"90";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"8.0";"-14.6";"Следы осадков";"9";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"14.01.2013 03:00";"-12.7";"748.7";"771.8";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"6.0";"-14.0";"";"";"";"";"";"";
"14.01.2013 03:00";"-12.7";"748.8";"771.8";"0.8";"90";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения.  Диаметр изморозевого отложения составляет 3 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"6.0";"-14.0";"";"";"";"";"";"";
"14.01.2013 00:00";"-12.1";"748.0";"771.0";"0.6";"90";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения.  Диаметр изморозевого отложения составляет 2 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-13.4";"";"";"";"";"";"";
"14.01.2013 00:00";"-12.1";"748.0";"770.9";"";"90";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-13.4";"";"";"";"";"";"";
"13.01.2013 21:00";"-11.3";"747.4";"770.2";"0.8";"90";"Ветер, дующий с севера";"1";"";"";"100%.";"Дымка.  Диаметр изморозевого отложения составляет 2 мм.";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-9.4";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"6.0";"-12.6";"Следы осадков";"12";"";"";"";"";
"13.01.2013 21:00";"-11.3";"747.4";"770.2";"";"90";"Ветер, дующий с севера";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-11.3";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"6.0";"-12.6";"Следы осадков";"12";"";"";"";"";
"13.01.2013 18:00";"-10.0";"746.6";"769.2";"";"95";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"9.0";"-10.6";"";"";"";"";"";"";
"13.01.2013 18:00";"-10.0";"746.6";"769.3";"0.3";"95";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Дымка.  Диаметр изморозевого отложения составляет 1 мм.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"9.0";"-10.6";"";"";"";"";"";"";
"13.01.2013 15:00";"-10.1";"746.3";"769.0";"0.2";"95";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дымка.  Диаметр изморозевого отложения составляет 1 мм.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"9.0";"-10.7";"";"";"";"";"";"";
"13.01.2013 15:00";"-10.1";"746.2";"768.9";"";"95";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"9.0";"-10.7";"";"";"";"";"";"";
"13.01.2013 12:00";"-9.8";"746.0";"768.7";"";"91";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-11.0";"";"";"";"";"";"";
"13.01.2013 12:00";"-9.8";"746.1";"768.7";"0.7";"91";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Дымка.  Диаметр изморозевого отложения составляет 1 мм.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-11.0";"";"";"";"";"";"";
"13.01.2013 09:00";"-9.4";"745.4";"767.9";"";"91";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"-9.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"-10.6";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"13.01.2013 09:00";"-9.4";"745.4";"767.9";"";"91";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"-9.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"10.0";"-10.6";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"13.01.2013 06:00";"-8.3";"744.4";"766.9";"0.2";"93";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-9.3";"";"";"";"";"";"";
"13.01.2013 06:00";"-8.3";"744.4";"766.8";"";"92";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-9.3";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"13.01.2013 03:00";"-7.5";"744.2";"766.5";"";"93";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-8.4";"";"";"";"";"";"";
"13.01.2013 03:00";"-7.5";"744.2";"766.5";"";"93";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"8.0";"-8.4";"";"";"";"";"";"";
"13.01.2013 00:00";"-7.4";"743.7";"766.0";"0.8";"93";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"6.0";"-8.3";"";"";"";"";"";"";
"13.01.2013 00:00";"-7.4";"743.6";"766.0";"";"93";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"6.0";"-8.3";"";"";"";"";"";"";
"12.01.2013 21:00";"-6.7";"742.8";"765.1";"";"94";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-4.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"6.0";"-7.5";"Следы осадков";"12";"";"";"";"";
"12.01.2013 21:00";"-6.7";"742.9";"765.1";"1.2";"94";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-4.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"6.0";"-7.5";"Следы осадков";"12";"";"";"";"";
"12.01.2013 18:00";"-5.2";"741.7";"763.9";"1.2";"90";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"8.0";"-6.6";"Следы осадков";"9";"";"";"";"";
"12.01.2013 18:00";"-5.2";"741.7";"763.8";"";"90";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"8.0";"-6.6";"Следы осадков";"9";"";"";"";"";
"12.01.2013 15:00";"-5.0";"740.5";"762.7";"0.8";"85";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"7.0";"-7.1";"";"";"";"";"";"";
"12.01.2013 15:00";"-5.0";"740.5";"762.6";"";"85";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"7.0";"-7.1";"";"";"";"";"";"";
"12.01.2013 12:00";"-6.0";"739.7";"761.8";"1.6";"89";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"4.8";"-7.5";"";"";"";"";"";"";
"12.01.2013 12:00";"-6.0";"739.6";"761.8";"";"89";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"4.8";"-7.5";"";"";"";"";"";"";
"12.01.2013 09:00";"-6.9";"738.1";"760.3";"1.3";"91";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-7.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"5.0";"-8.1";"0.4";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"12.01.2013 09:00";"-6.9";"738.0";"760.2";"";"91";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-7.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"5.0";"-8.1";"0.4";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"12.01.2013 06:00";"-7.5";"736.7";"758.8";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"7.0";"-8.8";"0.4";"9";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"14.0";
"12.01.2013 06:00";"-7.5";"736.8";"758.9";"0.9";"91";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"7.0";"-8.8";"0.4";"9";"";"";"";"";
"12.01.2013 03:00";"-6.5";"735.9";"757.9";"1.0";"91";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"8.0";"-7.8";"";"";"";"";"";"";
"12.01.2013 03:00";"-6.5";"735.8";"757.9";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"8.0";"-7.8";"";"";"";"";"";"";
"12.01.2013 00:00";"-7.2";"734.9";"757.0";"1.3";"91";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"6.0";"-8.5";"";"";"";"";"";"";
"12.01.2013 00:00";"-7.2";"734.8";"756.9";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"6.0";"-8.5";"";"";"";"";"";"";
"11.01.2013 21:00";"-7.4";"733.6";"755.6";"1.5";"91";"";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-6.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"4.8";"-8.7";"1.0";"12";"";"";"";"";
"11.01.2013 21:00";"-7.4";"733.5";"755.6";"";"90";"";"";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-6.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"4.8";"-8.7";"1.0";"12";"";"";"";"";
"11.01.2013 18:00";"-6.7";"732.1";"754.0";"1.8";"89";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"5.0";"-8.3";"1.0";"9";"";"";"";"";
"11.01.2013 18:00";"-6.7";"732.1";"754.0";"";"88";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"5.0";"-8.3";"1.0";"9";"";"";"";"";
"11.01.2013 15:00";"-7.0";"730.2";"752.2";"";"85";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"-9.1";"";"";"";"";"";"";
"11.01.2013 15:00";"-7.0";"730.3";"752.2";"";"85";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"-9.1";"";"";"";"";"";"";
"11.01.2013 12:00";"-8.2";"729.2";"751.2";"";"86";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"9.0";"-10.1";"";"";"";"";"";"";
"11.01.2013 09:00";"-8.7";"727.7";"749.7";"";"86";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-8.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"4.2";"-10.6";"4.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"13.0";
"11.01.2013 06:00";"-8.4";"726.6";"748.6";"";"88";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-10.0";"3.0";"9";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"12.0";
