# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2015 по 31.12.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"04.04.2015 12:00";"1.9";"732.6";"753.8";"0.5";"89";"Ветер, дующий с запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"15.0";"0.3";"";"";"";"";"";"";
"04.04.2015 09:00";"1.0";"732.1";"753.4";"0.1";"90";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"0.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"15.0";"-0.4";"3.0";"12";"";"";"";"";
"04.04.2015 06:00";"0.4";"732.0";"753.4";"-0.3";"96";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"2.6";"-0.2";"";"";"";"";"";"";
"04.04.2015 03:00";"0.8";"732.3";"753.6";"-0.7";"94";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"6.0";"0.0";"";"";"";"";"";"";
"04.04.2015 00:00";"1.8";"733.0";"754.3";"-0.3";"89";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"0.2";"";"";"";"";"";"";
"03.04.2015 21:00";"2.8";"733.3";"754.6";"0.2";"76";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"5.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"-1.1";"Следы осадков";"12";"";"";"";"";
"03.04.2015 18:00";"5.1";"733.1";"754.1";"-0.2";"66";"Ветер, дующий с северо-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-0.8";"";"";"";"";"";"";
"03.04.2015 15:00";"5.1";"733.3";"754.3";"0.3";"65";"Ветер, дующий с северо-северо-запада";"3";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-1.1";"";"";"";"";"";"";
"03.04.2015 12:00";"4.0";"733.0";"754.0";"0.0";"64";"Ветер, дующий с западо-юго-запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-2.2";"";"";"";"";"";"";
"03.04.2015 09:00";"0.5";"733.0";"754.4";"0.8";"90";"Ветер, дующий с юго-юго-запада";"1";"";"";"40%.";" ";"";"";"-1.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-0.9";"5.0";"12";"";"";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"1.0";
"03.04.2015 06:00";"-1.3";"732.2";"753.0";"0.9";"94";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-2.2";"";"";"";"";"";"";
"03.04.2015 03:00";"0.2";"731.3";"752.7";"1.2";"92";"Штиль, безветрие";"0";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-0.9";"";"";"";"";"";"";
"03.04.2015 00:00";"1.0";"730.1";"752.0";"0.3";"97";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Дождь (незамерзающий) неливневый. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"0.5";"";"";"";"";"";"";
"02.04.2015 21:00";"0.8";"729.8";"751.1";"1.7";"97";"Ветер, дующий с запада";"3";"";"";"100%.";"Дождь или морось со снегом слабые. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"6.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"6.0";"0.3";"3.0";"12";"";"";"";"";
"02.04.2015 18:00";"4.6";"728.1";"749.0";"1.1";"70";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-0.5";"";"";"";"";"";"";
"02.04.2015 15:00";"5.3";"727.0";"747.8";"0.6";"67";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-0.5";"";"";"";"";"";"";
"02.04.2015 12:00";"2.8";"726.4";"747.4";"1.2";"79";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-0.5";"";"";"";"";"";"";
"02.04.2015 09:00";"1.8";"725.2";"746.2";"1.1";"87";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"0.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-0.1";"3.0";"12";"";"";"";"";
"02.04.2015 06:00";"1.3";"724.1";"745.1";"1.1";"89";"Ветер, дующий с запада";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-0.4";"";"";"";"";"";"";
"02.04.2015 03:00";"1.0";"723.0";"744.0";"0.8";"92";"Ветер, дующий с запада";"3";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-0.1";"";"";"";"";"";"";
"02.04.2015 00:00";"1.1";"722.2";"743.2";"0.4";"92";"Ветер, дующий с запада";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"0.0";"";"";"";"";"";"";
"01.04.2015 21:00";"2.3";"721.8";"742.6";"0.8";"89";"Ветер, дующий с запада";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь.";"";"7.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"0.7";"4.0";"12";"";"";"";"";
"01.04.2015 18:00";"3.5";"721.0";"741.7";"0.6";"83";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"9.0";"0.9";"";"";"";"";"";"";
"01.04.2015 15:00";"6.3";"720.4";"740.9";"0.5";"72";"Ветер, дующий с юго-запада";"3";"";"11";"60%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"1.6";"";"";"";"";"";"";
"01.04.2015 12:00";"5.6";"719.9";"740.8";"0.2";"82";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"2.7";"";"";"";"";"";"";
"01.04.2015 09:00";"3.4";"719.7";"740.4";"-0.3";"95";"Ветер, дующий с юга";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"2.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"100-200";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"8.0";"2.7";"4.0";"12";"";"";"";"";
"01.04.2015 06:00";"2.7";"720.0";"740.8";"-1.3";"95";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Дождь незамерзающий с перерывами слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"8.0";"1.9";"";"";"";"";"";"";
"01.04.2015 03:00";"2.1";"721.3";"742.1";"-1.9";"93";"Ветер, дующий с юго-юго-востока";"4";"";"10";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"1.1";"";"";"";"";"";"";
"01.04.2015 00:00";"3.1";"723.2";"744.1";"-1.3";"81";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"15.0";"0.2";"";"";"";"";"";"";
"31.03.2015 21:00";"3.7";"724.5";"745.4";"-0.7";"80";"Ветер, дующий с юго-юго-востока";"1";"";"";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"7.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"0.5";"Следы осадков";"12";"";"";"";"";
"31.03.2015 18:00";"7.0";"725.2";"745.8";"-1.0";"58";"Ветер, дующий с юго-юго-запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-0.9";"";"";"";"";"";"";
"31.03.2015 15:00";"6.9";"726.2";"746.8";"-0.7";"68";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"1.4";"";"";"";"";"";"";
"31.03.2015 12:00";"4.5";"726.9";"747.8";"0.2";"84";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"2.0";"";"";"";"";"";"";
"31.03.2015 09:00";"3.6";"726.7";"747.7";"";"90";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"2.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"2.1";"5.0";"12";"";"";"";"";
"31.03.2015 06:00";"2.2";"726.4";"747.5";"";"97";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"1.7";"";"";"";"";"";"";
"31.03.2015 03:00";"5.4";"726.0";"746.8";"";"97";"Ветер, дующий с юга";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"7.0";"4.9";"";"";"";"";"";"";
"31.03.2015 00:00";"4.6";"726.1";"746.9";"";"93";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"3.6";"";"";"";"";"";"";
"30.03.2015 21:00";"5.5";"725.2";"746.0";"";"91";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Дождь.";"";"5.5";"";"";"";"";"";"10.0";"4.1";"7.0";"12";"";"";"";"";
"30.03.2015 18:00";"5.0";"723.5";"744.2";"";"97";"Ветер, дующий с юга";"3";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"4.5";"";"";"";"";"";"";
"30.03.2015 15:00";"2.5";"723.7";"744.6";"";"95";"Ветер, дующий с юга";"5";"11";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь со снегом или другими видами твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"8.0";"1.7";"";"";"";"";"";"";
"30.03.2015 12:00";"0.3";"725.0";"746.2";"";"89";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-1.3";"";"";"";"";"";"";
"30.03.2015 09:00";"-0.8";"727.1";"748.4";"";"89";"Ветер, дующий с юго-юго-востока";"4";"";"10";"90  или более, но не 100%";" ";"";"";"-1.5";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"60%.";"200-300";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"-2.4";"Следы осадков";"12";"";"";"";"";
"30.03.2015 06:00";"-1.3";"728.6";"750.0";"";"90";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.7";"";"";"";"";"";"";
"30.03.2015 03:00";"-1.2";"731.3";"752.8";"";"86";"Ветер, дующий с юго-юго-востока";"4";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-3.2";"";"";"";"";"";"";
"30.03.2015 00:00";"-0.9";"733.0";"754.5";"";"83";"Ветер, дующий с юго-юго-востока";"4";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"-3.4";"";"";"";"";"";"";
"29.03.2015 21:00";"-0.4";"734.8";"756.3";"";"82";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"5.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-3.2";"Следы осадков";"12";"";"";"";"";
"29.03.2015 18:00";"0.6";"735.4";"756.8";"";"81";"Ветер, дующий с юго-юго-востока";"3";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-2.3";"";"";"";"";"";"";
"29.03.2015 15:00";"1.4";"736.6";"757.9";"";"80";"Ветер, дующий с востоко-юго-востока";"5";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-1.8";"";"";"";"";"";"";
"29.03.2015 12:00";"5.1";"737.5";"758.6";"";"42";"Ветер, дующий с востоко-юго-востока";"3";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-6.8";"";"";"";"";"";"";
"29.03.2015 09:00";"4.2";"738.4";"759.7";"";"45";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"4.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-6.9";"";"";"";"";"";"";
"29.03.2015 06:00";"5.2";"739.0";"760.2";"";"53";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-3.8";"";"";"";"";"";"";
"29.03.2015 03:00";"6.9";"739.4";"760.6";"";"60";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-0.4";"";"";"";"";"";"";
"29.03.2015 00:00";"8.7";"739.9";"760.7";"";"58";"Ветер, дующий с востоко-юго-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"0.9";"";"";"";"";"";"";
"28.03.2015 21:00";"9.0";"740.1";"761.0";"";"65";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"2.7";"Следы осадков";"12";"";"";"";"";
"28.03.2015 18:00";"10.5";"740.1";"760.9";"";"61";"Ветер, дующий с востоко-юго-востока";"5";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"3.2";"";"";"";"";"";"";
"28.03.2015 15:00";"8.9";"740.8";"761.7";"";"65";"Ветер, дующий с востоко-юго-востока";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"2.5";"";"";"";"";"";"";
"28.03.2015 12:00";"6.6";"741.7";"762.8";"";"71";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"7.0";"1.7";"";"";"";"";"";"";
"28.03.2015 09:00";"5.4";"741.9";"763.1";"";"76";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Дымка. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"5.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"7.0";"1.4";"0.1";"12";"";"";"";"";
"28.03.2015 06:00";"6.4";"741.7";"762.8";"";"79";"Ветер, дующий с юго-востока";"4";"";"10";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"9.0";"3.0";"";"";"";"";"";"";
"28.03.2015 03:00";"8.8";"741.4";"762.4";"";"62";"Ветер, дующий с юго-востока";"5";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"1.9";"";"";"";"";"";"";
"28.03.2015 00:00";"10.9";"741.2";"762.0";"";"49";"Ветер, дующий с юго-востока";"6";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"10.0";"0.4";"";"";"";"";"";"";
"27.03.2015 21:00";"11.8";"741.2";"761.9";"";"41";"Ветер, дующий с востоко-юго-востока";"4";"";"11";"60%.";" ";"";"";"";"16.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"-1.2";"";"";"";"";"";"";
"27.03.2015 18:00";"15.3";"740.5";"761.0";"";"34";"Ветер, дующий с юго-востока";"4";"";"11";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"-0.7";"";"";"";"";"";"";
