# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2019 по 30.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.02.2019 00:00";"-4.3";"750.1";"772.3";"0.4";"96";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-4.8";"";"";"";"";"";"";
"14.02.2019 21:00";"-2.8";"749.7";"771.7";"0.6";"97";"Ветер, дующий с северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"2.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-3.2";"";"";"";"";"";"";
"14.02.2019 18:00";"1.6";"749.1";"770.8";"0.8";"86";"Ветер, дующий с запада";"1";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-0.5";"";"";"";"";"";"";
"14.02.2019 15:00";"1.6";"748.3";"770.0";"0.5";"88";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высокослоистые просвечивающие.";"";"20.0";"-0.2";"";"";"";"";"";"";
"14.02.2019 12:00";"1.2";"747.8";"769.5";"1.3";"90";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"20.0";"-0.3";"";"";"";"";"";"";
"14.02.2019 09:00";"-0.3";"746.5";"768.2";"1.8";"95";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-1.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"18.0";"-1.0";"0.3";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"27.0";
"14.02.2019 06:00";"0.4";"744.7";"766.3";"1.6";"94";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"17.0";"-0.5";"";"";"";"";"";"";
"14.02.2019 03:00";"0.6";"743.1";"764.7";"2.0";"94";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Морось.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"15.0";"-0.3";"";"";"";"";"";"";
"14.02.2019 00:00";"-0.1";"741.1";"762.7";"1.8";"96";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"6.0";"-0.7";"";"";"";"";"";"";
"13.02.2019 21:00";"-0.7";"739.3";"760.9";"-0.3";"94";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"0.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"7.0";"-1.5";"1.0";"12";"";"";"";"";
"13.02.2019 18:00";"-0.8";"739.6";"761.2";"-1.2";"88";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"10.0";"-2.5";"";"";"";"";"";"";
"13.02.2019 15:00";"-0.1";"740.8";"762.4";"-1.5";"81";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-3.0";"";"";"";"";"";"";
"13.02.2019 12:00";"-0.9";"742.3";"764.0";"-0.1";"70";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"-5.7";"";"";"";"";"";"";
"13.02.2019 09:00";"-2.1";"742.4";"764.2";"0.4";"72";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"-2.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-6.6";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"25.0";
"13.02.2019 06:00";"-1.3";"742.0";"763.8";"0.4";"71";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"15.0";"-5.9";"";"";"";"";"";"";
"13.02.2019 03:00";"-1.1";"741.6";"763.3";"1.1";"69";"Ветер, дующий с северо-запада";"3";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"13.0";"-6.1";"";"";"";"";"";"";
"13.02.2019 00:00";"-1.5";"740.5";"762.1";"1.7";"76";"Ветер, дующий с северо-северо-запада";"5";"";"11";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"-5.3";"";"";"";"";"";"";
"12.02.2019 21:00";"-0.4";"738.8";"760.3";"2.4";"91";"Ветер, дующий с северо-запада";"4";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"1.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"8.0";"-1.7";"0.6";"12";"";"";"";"";
"12.02.2019 18:00";"0.5";"736.4";"757.8";"1.3";"84";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"28.0";"-1.9";"";"";"";"";"";"";
"12.02.2019 15:00";"1.2";"735.1";"756.4";"1.5";"77";"Ветер, дующий с запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"15.0";"-2.4";"";"";"";"";"";"";
"12.02.2019 12:00";"0.9";"733.6";"754.9";"1.5";"87";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"17.0";"-1.0";"";"";"";"";"";"";
"12.02.2019 09:00";"0.8";"732.1";"753.4";"1.4";"89";"Ветер, дующий с запада";"3";"";"";"100%.";"Снег неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"12.0";"-0.8";"Следы осадков";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"24.0";
"12.02.2019 06:00";"2.0";"730.7";"751.9";"0.3";"85";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-0.3";"";"";"";"";"";"";
"12.02.2019 03:00";"2.2";"730.4";"751.5";"0.1";"97";"Ветер, дующий с юго-запада";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.5";"1.8";"";"";"";"";"";"";
"12.02.2019 00:00";"1.2";"730.3";"751.5";"-0.3";"98";"Ветер, дующий с юга";"4";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"2.5";"0.9";"";"";"";"";"";"";
"11.02.2019 21:00";"0.8";"730.6";"751.9";"0.6";"98";"Ветер, дующий с юга";"5";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"1.3";"";"";"";"";"";"0.7";"0.5";"6.0";"12";"";"";"";"";
"11.02.2019 18:00";"0.4";"730.0";"751.2";"0.4";"97";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.2";"0.0";"";"";"";"";"";"";
"11.02.2019 15:00";"0.4";"729.6";"750.8";"-0.2";"97";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Ливень (ливни).";"Дождь со снегом или другими видами твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.8";"0.0";"";"";"";"";"";"";
"11.02.2019 12:00";"0.9";"729.8";"751.0";"-0.8";"87";"Ветер, дующий с юго-юго-востока";"4";"";"10";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"3.4";"-1.0";"";"";"";"";"";"";
"11.02.2019 09:00";"1.1";"730.6";"751.9";"-1.0";"86";"Ветер, дующий с юга";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-1.0";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"21.0";
"11.02.2019 06:00";"0.4";"731.6";"752.9";"-1.5";"86";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"15.0";"-1.7";"";"";"";"";"";"";
"11.02.2019 03:00";"0.2";"733.1";"754.4";"-1.4";"88";"Ветер, дующий с юго-юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"-1.6";"";"";"";"";"";"";
"11.02.2019 00:00";"-0.8";"734.5";"755.9";"-1.2";"94";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.6";"";"";"";"";"";"";
"10.02.2019 21:00";"1.2";"735.7";"757.0";"-0.6";"88";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"3.8";"";"";"";"";"";"12.0";"-0.6";"0.3";"12";"";"";"";"";
"10.02.2019 18:00";"3.0";"736.3";"757.6";"-0.6";"80";"Ветер, дующий с юга";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"16.0";"-0.1";"";"";"";"";"";"";
"10.02.2019 15:00";"2.3";"736.9";"758.2";"-0.4";"83";"Ветер, дующий с юго-юго-запада";"4";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"-0.3";"";"";"";"";"";"";
"10.02.2019 12:00";"0.3";"737.3";"758.8";"-0.2";"87";"Ветер, дующий с юго-юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-1.6";"";"";"";"";"";"";
"10.02.2019 09:00";"-1.3";"737.5";"759.1";"-0.4";"91";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-1.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"7.0";"-2.6";"0.6";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"22.0";
"10.02.2019 06:00";"-1.2";"737.9";"759.5";"-0.5";"91";"Ветер, дующий с юга";"4";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"7.0";"-2.5";"";"";"";"";"";"";
"10.02.2019 03:00";"-1.6";"738.4";"760.0";"-0.4";"91";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"5.0";"-2.9";"";"";"";"";"";"";
"10.02.2019 00:00";"-1.0";"738.8";"760.4";"-0.4";"86";"Ветер, дующий с юга";"4";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"14.0";"-3.0";"";"";"";"";"";"";
"09.02.2019 21:00";"0.8";"739.2";"760.6";"-0.4";"81";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"";"2.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"18.0";"-2.1";"";"";"";"";"";"";
"09.02.2019 18:00";"1.9";"739.6";"760.9";"-1.0";"79";"Ветер, дующий с юга";"5";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"21.0";"-1.4";"";"";"";"";"";"";
"09.02.2019 15:00";"2.3";"740.6";"762.0";"-1.2";"80";"Ветер, дующий с юга";"5";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"-0.8";"";"";"";"";"";"";
"09.02.2019 12:00";"0.3";"741.8";"763.4";"-0.3";"98";"Ветер, дующий с юга";"4";"";"";"100%.";"Туман или ледяной туман. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"50-100";"";"";"2.5";"0.0";"";"";"";"";"";"";
"09.02.2019 09:00";"-0.6";"742.1";"763.8";"-0.2";"98";"Ветер, дующий с юга";"4";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.6";"";"";"";"";"";"";"0.8";"-0.9";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"23.0";
"09.02.2019 06:00";"0.6";"742.3";"763.9";"-0.7";"93";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"3.8";"-0.4";"";"";"";"";"";"";
"09.02.2019 03:00";"0.4";"743.0";"764.6";"0.1";"93";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"4.8";"-0.6";"";"";"";"";"";"";
"09.02.2019 00:00";"0.8";"742.9";"764.5";"0.0";"89";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"6.0";"-0.8";"";"";"";"";"";"";
"08.02.2019 21:00";"0.8";"742.9";"764.5";"0.3";"90";"Ветер, дующий с юго-запада";"4";"";"";"100%.";" ";"";"";"";"1.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-0.7";"";"";"";"";"";"";
"08.02.2019 18:00";"0.8";"742.6";"764.2";"0.2";"82";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"12.0";"-1.9";"";"";"";"";"";"";
"08.02.2019 15:00";"0.5";"742.4";"764.0";"0.2";"79";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"16.0";"-2.7";"";"";"";"";"";"";
"08.02.2019 12:00";"-1.1";"742.2";"763.9";"0.3";"83";"Ветер, дующий с юго-юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"16.0";"-3.6";"";"";"";"";"";"";
"08.02.2019 09:00";"-3.1";"741.9";"763.8";"-0.1";"91";"Ветер, дующий с юга";"3";"";"";"70 – 80%.";" ";"";"";"-3.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-4.4";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"24.0";
"08.02.2019 06:00";"-2.6";"742.0";"763.9";"-1.0";"88";"Ветер, дующий с юга";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-4.3";"";"";"";"";"";"";
"08.02.2019 03:00";"-2.8";"743.0";"764.9";"-0.5";"90";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-4.2";"";"";"";"";"";"";
"08.02.2019 00:00";"-2.5";"743.5";"765.4";"0.0";"90";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"18.0";"-3.9";"";"";"";"";"";"";
"07.02.2019 21:00";"0.3";"743.5";"765.1";"-0.4";"81";"Ветер, дующий с юга";"3";"";"";"20–30%.";" ";"";"";"";"1.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-2.7";"";"";"";"";"";"";
"07.02.2019 18:00";"1.3";"743.9";"765.5";"-1.0";"79";"Ветер, дующий с юго-юго-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"-1.9";"";"";"";"";"";"";
"07.02.2019 15:00";"1.2";"744.9";"766.5";"-0.6";"77";"Ветер, дующий с юго-юго-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"-2.4";"";"";"";"";"";"";
"07.02.2019 12:00";"-0.3";"745.5";"767.2";"-0.7";"78";"Ветер, дующий с юга";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.7";"";"";"";"";"";"";
"07.02.2019 09:00";"-5.7";"746.2";"768.4";"-0.4";"93";"Ветер, дующий с северо-востока";"1";"";"";"70 – 80%.";" ";"";"";"-5.9";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-6.6";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"24.0";
"07.02.2019 06:00";"-3.2";"746.6";"768.7";"0.1";"82";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-5.8";"";"";"";"";"";"";
"07.02.2019 03:00";"-1.4";"746.5";"768.4";"0.6";"77";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-4.9";"";"";"";"";"";"";
"07.02.2019 00:00";"-0.3";"745.9";"767.7";"0.6";"88";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.0";"";"";"";"";"";"";
"06.02.2019 21:00";"0.5";"745.3";"767.0";"0.3";"92";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"0.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"-0.6";"0.6";"12";"";"";"";"";
